token,token_lower,chapter_idx,count
необходимость,необходимость,3,1
именно,именно,3,1
величие,величие,3,1
души,души,3,1
том,том,3,2
наполеон,наполеон,3,5
побоялся,побоялся,3,1
принять,принять,3,1
одного,одного,3,2
ответственность,ответственность,3,1
поступке,поступке,3,1
mon,mon,3,2
83,83,3,1
страшным,страшным,3,1
шопотом,шопотом,3,1
проговорила,проговорила,3,1
comment,comment,3,1
м,м,3,1
pierre,pierre,3,2
trouvez,trouvez,3,1
grandeur,grandeur,3,1
âme,âme,3,1
84,84,3,1
маленькая,маленькая,3,2
придвигая,придвигая,3,1
работу,работу,3,1
ah,ah,3,2
oh,oh,3,1
сказали,сказали,3,1
разные,разные,3,1
голоса,голоса,3,1
capital,capital,3,1
85,85,3,1
английски,английски,3,1
принялся,принялся,3,1
бить,бить,3,1
ладонью,ладонью,3,1
коленке,коленке,3,1
торжественно,торжественно,3,1
посмотрел,посмотрел,3,1
сверх,сверх,3,1
очков,очков,3,1
слушателей,слушателей,3,2
потому,потому,3,5
говорю,говорю,3,3
отчаянностью,отчаянностью,3,1
бурбоны,бурбоны,3,1
бежали,бежали,3,1
революции,революции,3,3
предоставив,предоставив,3,1
народ,народ,3,3
анархии,анархии,3,1
один,один,3,1
умел,умел,3,1
понять,понять,3,1
революцию,революцию,3,1
победить,победить,3,1
общего,общего,3,1
блага,блага,3,1
мог,мог,3,4
остановиться,остановиться,3,1
перед,перед,3,1
жизнью,жизнью,3,1
ли,ли,3,2
перейти,перейти,3,2
тому,тому,3,2
столу,столу,3,2
отвечая,отвечая,3,1
речь,речь,3,1
более,более,3,3
велик,велик,3,2
выше,выше,3,1
подавил,подавил,3,1
злоупотребления,злоупотребления,3,1
удержав,удержав,3,1
равенство,равенство,3,3
граждан,граждан,3,2
свободу,свободу,3,2
печати,печати,3,1
приобрел,приобрел,3,1
власть,власть,3,3
да,да,3,6
пользуясь,пользуясь,3,1
ею,ею,3,1
отдал,отдал,3,2
законному,законному,3,1
королю,королю,3,1
назвал,назвал,3,1
великим,великим,3,1
человеком,человеком,3,1
избавил,избавил,3,1
бурбонов,бурбонов,3,1
великого,великого,3,2
революция,революция,3,2
великое,великое,3,2
мсье,мсье,3,2
выказывая,выказывая,3,1
этим,этим,3,1
отчаянным,отчаянным,3,1
вызывающим,вызывающим,3,1
вводным,вводным,3,1
предложением,предложением,3,1
великую,великую,3,1
молодость,молодость,3,1
желание,желание,3,1
поскорее,поскорее,3,1
высказать,высказать,3,1
цареубийство,цареубийство,3,2
contrat,contrat,3,1
social,social,3,1
86,86,3,1
кроткою,кроткою,3,1
про,про,3,2
идеи,идеи,3,3
грабежа,грабежа,3,1
цареубийства,цареубийства,3,1
перебил,перебил,3,1
иронический,иронический,3,1
голос,голос,3,1
крайности,крайности,3,1
разумеется,разумеется,3,2
них,них,3,1
значение,значение,3,2
правах,правах,3,1
эманципации,эманципации,3,1
предрассудков,предрассудков,3,1
равенстве,равенстве,3,1
удержал,удержал,3,1
во,во,3,1
всей,всей,3,1
силе,силе,3,1
свобода,свобода,3,1
решившийся,решившийся,3,1
наконец,наконец,3,2
серьезно,серьезно,3,1
этому,этому,3,1
юноше,юноше,3,1
глупость,глупость,3,1
речей,речей,3,2
громкие,громкие,3,1
компрометировались,компрометировались,3,1
любит,любит,3,1
свободы,свободы,3,2
равенства,равенства,3,1
спаситель,спаситель,3,1
наш,наш,3,1
проповедовал,проповедовал,3,1
разве,разве,3,2
стали,стали,3,1
счастливее,счастливее,3,1
напротив,напротив,3,2
хотели,хотели,3,1
уничтожил,уничтожил,3,1
посматривал,посматривал,3,1
хозяйку,хозяйку,3,1
первую,первую,3,1
выходки,выходки,3,1
ужаснулась,ужаснулась,3,1
привычку,привычку,3,1
свету,свету,3,1
увидела,увидела,3,1
произнесенные,произнесенные,3,1
святотатственные,святотатственные,3,1
выходил,выходил,3,1
убедилась,убедилась,3,1
замять,замять,3,1
собралась,собралась,3,1
силами,силами,3,1
присоединившись,присоединившись,3,1
виконту,виконту,3,2
напала,напала,3,1
оратора,оратора,3,1
cher,cher,3,1
r,r,3,1
87,87,3,1
объясняете,объясняете,3,1
казнить,казнить,3,1
просто,просто,3,1
без,без,3,2
суда,суда,3,1
вины,вины,3,1
спросил,спросил,3,1
объясняет,объясняет,3,1
18,18,3,1
брюмера,брюмера,3,1
обман,обман,3,1
escamotage,escamotage,3,1
ressemble,ressemble,3,1
nullement,nullement,3,1
manière,manière,3,1
agir,agir,3,1
grand,grand,3,1
88,88,3,1
пленные,пленные,3,1
африке,африке,3,1
которых,которых,3,1
убил,убил,3,1
ужасно,ужасно,3,1
пожала,пожала,3,1
roturier,roturier,3,1
aurez,aurez,3,1
89,89,3,1
кому,кому,3,1
отвечать,отвечать,3,1
оглянул,оглянул,3,1
улыбка,улыбка,3,2
такая,такая,3,1
людей,людей,3,1
сливающаяся,сливающаяся,3,1
неулыбкой,неулыбкой,3,1
приходила,приходила,3,1
мгновенно,мгновенно,3,1
исчезало,исчезало,3,1
серьезное,серьезное,3,1
несколько,несколько,3,1
угрюмое,угрюмое,3,1
являлось,являлось,3,1
другое,другое,3,1
детское,детское,3,1
глуповатое,глуповатое,3,1
просящее,просящее,3,1
прощения,прощения,3,1
стало,стало,3,1
ясно,ясно,3,1
якобинец,якобинец,3,1
совсем,совсем,3,1
страшен,страшен,3,1
замолчали,замолчали,3,1
притом,притом,3,1
поступках,поступках,3,1
государственного,государственного,3,1
различать,различать,3,1
поступки,поступки,3,2
частного,частного,3,1
полководца,полководца,3,1
или,или,3,1
императора,императора,3,1
кажется,кажется,3,1
подхватил,подхватил,3,1
обрадованный,обрадованный,3,1
выступавшею,выступавшею,3,1
подмогой,подмогой,3,1
сознаться,сознаться,3,1
человек,человек,3,1
аркольском,аркольском,3,1
мосту,мосту,3,1
госпитале,госпитале,3,1
яффе,яффе,3,1
где,где,3,1
чумным,чумным,3,1
подает,подает,3,1
оправдать,оправдать,3,1
желавший,желавший,3,1
смягчить,смягчить,3,1
неловкость,неловкость,3,1
приподнялся,приподнялся,3,1
сбираясь,сбираясь,3,1
ехать,ехать,3,1
подавая,подавая,3,1
знак,знак,3,1
жене,жене,3,1
поднялся,поднялся,3,1
знаками,знаками,3,1
рук,рук,3,1
останавливая,останавливая,3,1
прося,прося,3,1
присесть,присесть,3,1
заговорил,заговорил,3,1
aujourd,aujourd,3,1
hui,hui,3,1
raconté,raconté,3,1
anecdote,anecdote,3,1
moscovite,moscovite,3,1
charmante,charmante,3,1
faut,faut,3,2
régale,régale,3,1
excusez,excusez,3,1
vicomte,vicomte,3,1
raconte,raconte,3,1
russe,russe,3,1
autrement,autrement,3,1
sentira,sentira,3,1
sel,sel,3,1
histoire,histoire,3,1
90,90,3,1
начал,начал,3,1
говорить,говорить,3,1
русски,русски,3,2
выговором,выговором,3,1
каким,каким,3,1
французы,французы,3,1
пробывшие,пробывшие,3,1
приостановились,приостановились,3,1
оживленно,оживленно,3,1
настоятельно,настоятельно,3,1
требовал,требовал,3,1
внимания,внимания,3,1
своей,своей,3,1
истории,истории,3,1
moscou,moscou,3,1
барыня,барыня,3,1
dame,dame,3,1
очень,очень,3,2
скупа,скупа,3,1
иметь,иметь,3,1
valets,valets,3,1
pied91,pied91,3,1
карета,карета,3,2
большой,большой,3,2
ростом,ростом,3,1
вкусу,вкусу,3,1
имела,имела,3,1
femme,femme,3,2
chambre,chambre,3,2
92,92,3,1
росту,росту,3,1
тут,тут,3,3
задумался,задумался,3,1
трудом,трудом,3,1
соображая,соображая,3,1
девушка,девушка,3,2
надень,надень,3,1
livrée93,livrée93,3,1
поедем,поедем,3,1
со,со,3,1
мной,мной,3,1
faire,faire,3,1
visites,visites,3,1
94,94,3,1
фыркнул,фыркнул,3,1
захохотал,захохотал,3,1
гораздо,гораздо,3,1
произвело,произвело,3,1
невыгодное,невыгодное,3,1
рассказчика,рассказчика,3,1
впечатление,впечатление,3,1
многие,многие,3,1
числе,числе,3,1
улыбнулись,улыбнулись,3,1
поехала,поехала,3,1
незапно,незапно,3,1
сделалась,сделалась,3,1
сильный,сильный,3,1
ветер,ветер,3,1
потеряла,потеряла,3,1
шляпа,шляпа,3,1
длинны,длинны,3,1
волоса,волоса,3,1
расчесались,расчесались,3,1
держаться,держаться,3,1
отрывисто,отрывисто,3,1
смеяться,смеяться,3,1
сквозь,сквозь,3,1
смех,смех,3,1
проговорил,проговорил,3,1
весь,весь,3,1
свет,свет,3,1
узнал,узнал,3,1
анекдот,анекдот,3,1
кончился,кончился,3,1
непонятно,непонятно,3,1
чего,чего,3,2
рассказывает,рассказывает,3,1
рассказать,рассказать,3,1
оценили,оценили,3,1
светскую,светскую,3,1
любезно,любезно,3,1
сть,сть,4,1
князя,князя,4,4
ипполита,ипполита,4,1
так,так,4,5
приятно,приятно,4,1
закончившего,закончившего,4,1
неприятную,неприятную,4,1
и,и,4,46
нелюбезную,нелюбезную,4,1
выходку,выходку,4,2
мсье,мсье,4,2
пьера,пьера,4,2
разговор,разговор,4,1
после,после,4,2
анекдота,анекдота,4,1
рассыпался,рассыпался,4,1
на,на,4,16
мелкие,мелкие,4,1
незначительные,незначительные,4,1
толки,толки,4,1
о,о,4,4
будущем,будущем,4,1
прошедшем,прошедшем,4,1
бале,бале,4,1
спектакле,спектакле,4,1
том,том,4,1
когда,когда,4,5
где,где,4,2
кто,кто,4,1
увидится,увидится,4,1
v,v,4,1
поблагодарив,поблагодарив,4,1
анну,анну,4,1
павловну,павловну,4,1
за,за,4,5
ее,ее,4,7
charmante,charmante,4,1
soirée,soirée,4,1
95,95,4,1
гости,гости,4,1
стали,стали,4,1
расходиться,расходиться,4,1
пьер,пьер,4,10
был,был,4,6
неуклюж,неуклюж,4,1
толстый,толстый,4,1
выше,выше,4,1
обыкновенного,обыкновенного,4,1
роста,роста,4,1
широкий,широкий,4,1
с,с,4,14
огромными,огромными,4,1
красными,красными,4,1
руками,руками,4,1
он,он,4,17
как,как,4,7
говорится,говорится,4,2
не,не,4,21
умел,умел,4,2
войти,войти,4,2
в,в,4,18
салон,салон,4,2
еще,еще,4,5
менее,менее,4,1
из,из,4,3
него,него,4,2
выйти,выйти,4,1
то,то,4,5
есть,есть,4,1
перед,перед,4,1
выходом,выходом,4,1
сказать,сказать,4,3
что,что,4,12
нибудь,нибудь,4,4
особенно,особенно,4,1
приятное,приятное,4,1
кроме,кроме,4,1
того,того,4,1
рассеян,рассеян,4,1
вставая,вставая,4,1
вместо,вместо,4,1
своей,своей,4,2
шляпы,шляпы,4,1
захватил,захватил,4,1
трехугольную,трехугольную,4,1
шляпу,шляпу,4,1
генеральским,генеральским,4,1
плюмажем,плюмажем,4,1
держал,держал,4,1
дергая,дергая,4,1
султан,султан,4,1
до,до,4,3
тех,тех,4,1
пор,пор,4,1
пока,пока,4,1
генерал,генерал,4,1
попросил,попросил,4,1
возвратить,возвратить,4,1
но,но,4,12
вся,вся,4,1
его,его,4,5
рассеянность,рассеянность,4,1
неуменье,неуменье,4,1
говорить,говорить,4,4
нем,нем,4,2
выкупались,выкупались,4,1
выражением,выражением,4,1
добродушия,добродушия,4,1
простоты,простоты,4,1
скромности,скромности,4,1
анна,анна,4,4
павловна,павловна,4,4
повернулась,повернулась,4,2
к,к,4,9
нему,нему,4,1
христианскою,христианскою,4,1
кротостью,кротостью,4,1
выражая,выражая,4,1
прощение,прощение,4,1
кивнула,кивнула,4,1
ему,ему,4,5
сказала,сказала,4,4
надеюсь,надеюсь,4,3
увидеть,увидеть,4,1
вас,вас,4,3
тоже,тоже,4,3
вы,вы,4,5
перемените,перемените,4,1
свои,свои,4,1
мнения,мнения,4,2
мой,мой,4,1
милый,милый,4,2
она,она,4,7
это,это,4,8
ничего,ничего,4,3
ответил,ответил,4,2
только,только,4,7
наклонился,наклонился,4,1
показал,показал,4,1
всем,всем,4,5
раз,раз,4,1
свою,свою,4,1
улыбку,улыбку,4,1
которая,которая,4,1
говорила,говорила,4,3
разве,разве,4,1
вот,вот,4,4
чтò,чтò,4,6
мнениями,мнениями,4,1
а,а,4,1
видите,видите,4,1
какой,какой,4,1
я,я,4,11
добрый,добрый,4,1
славный,славный,4,1
малый,малый,4,1
все,все,4,5
невольно,невольно,4,1
почувствовали,почувствовали,4,1
князь,князь,4,17
андрей,андрей,4,10
вышел,вышел,4,1
переднюю,переднюю,4,2
подставив,подставив,4,1
плечи,плечи,4,1
лакею,лакею,4,1
накидывавшему,накидывавшему,4,1
плащ,плащ,4,1
равнодушно,равнодушно,4,1
прислушивался,прислушивался,4,1
болтовне,болтовне,4,1
жены,жены,4,1
князем,князем,4,1
ипполитом,ипполитом,4,2
вышедшим,вышедшим,4,1
ипполит,ипполит,4,9
стоял,стоял,4,1
возле,возле,4,1
хорошенькой,хорошенькой,4,1
беременной,беременной,4,1
княгини,княгини,4,2
упорно,упорно,4,1
смотрел,смотрел,4,1
прямо,прямо,4,1
нее,нее,4,1
лорнет,лорнет,4,1
идите,идите,4,1
annette,annette,4,1
простудитесь,простудитесь,4,1
маленькая,маленькая,4,1
княгиня,княгиня,4,4
прощаясь,прощаясь,4,1
анной,анной,4,1
павловной,павловной,4,1
c,c,4,1
est,est,4,2
arrêté,arrêté,4,1
96,96,4,1
прибавила,прибавила,4,1
тихо,тихо,4,2
уже,уже,4,3
успела,успела,4,1
переговорить,переговорить,4,1
лизой,лизой,4,1
сватовстве,сватовстве,4,1
которое,которое,4,1
затевала,затевала,4,1
между,между,4,1
анатолем,анатолем,4,1
золовкой,золовкой,4,1
маленькой,маленькой,4,2
друг,друг,4,1
напишете,напишете,4,1
ней,ней,4,2
скажете,скажете,4,1
мне,мне,4,3
comment,comment,4,1
le,le,4,2
père,père,4,1
envisagera,envisagera,4,1
la,la,4,1
chose,chose,4,1
au,au,4,2
revoir,revoir,4,2
97,97,4,1
ушла,ушла,4,1
передней,передней,4,1
подошел,подошел,4,1
княгине,княгине,4,1
близко,близко,4,1
наклоняя,наклоняя,4,1
свое,свое,4,1
лицо,лицо,4,2
стал,стал,4,2
полушопотом,полушопотом,4,1
ей,ей,4,1
два,два,4,1
лакея,лакея,4,2
один,один,4,1
княгинин,княгинин,4,1
другой,другой,4,1
дожидаясь,дожидаясь,4,2
они,они,4,2
кончат,кончат,4,1
стояли,стояли,4,1
шалью,шалью,4,1
рединготом,рединготом,4,1
слушали,слушали,4,1
их,их,4,1
непонятный,непонятный,4,1
им,им,4,1
французский,французский,4,1
говор,говор,4,1
такими,такими,4,1
лицами,лицами,4,1
будто,будто,4,2
понимали,понимали,4,1
хотели,хотели,4,1
показывать,показывать,4,1
этого,этого,4,2
всегда,всегда,4,1
улыбаясь,улыбаясь,4,2
слушала,слушала,4,1
смеясь,смеясь,4,2
очень,очень,4,3
рад,рад,4,1
поехал,поехал,4,1
посланнику,посланнику,4,1
говорил,говорил,4,2
скука,скука,4,1
прекрасный,прекрасный,4,2
вечер,вечер,4,1
правда,правда,4,1
ли,ли,4,1
говорят,говорят,4,1
бал,бал,4,1
будет,будет,4,2
хорош,хорош,4,1
отвечала,отвечала,4,1
вздергивая,вздергивая,4,1
усиками,усиками,4,1
губку,губку,4,1
красивые,красивые,4,1
женщины,женщины,4,1
общества,общества,4,1
будут,будут,4,1
там,там,4,2
потому,потому,4,1
сказал,сказал,4,7
радостно,радостно,4,1
схватив,схватив,4,1
шаль,шаль,4,2
у,у,4,3
даже,даже,4,1
толкнул,толкнул,4,1
надевать,надевать,4,1
княгиню,княгиню,4,1
от,от,4,1
неловкости,неловкости,4,1
или,или,4,2
умышленно,умышленно,4,1
никто,никто,4,1
бы,бы,4,6
мог,мог,4,1
разобрать,разобрать,4,1
долго,долго,4,1
опускал,опускал,4,1
рук,рук,4,1
была,была,4,2
надета,надета,4,1
обнимал,обнимал,4,1
молодую,молодую,4,1
женщину,женщину,4,1
грациозно,грациозно,4,1
всё,всё,4,5
отстранилась,отстранилась,4,1
взглянула,взглянула,4,1
мужа,мужа,4,1
андрея,андрея,4,3
глаза,глаза,4,1
были,были,4,2
закрыты,закрыты,4,1
казался,казался,4,1
усталым,усталым,4,1
сонным,сонным,4,1
готовы,готовы,4,1
спросил,спросил,4,2
жену,жену,4,1
обходя,обходя,4,1
взглядом,взглядом,4,1
торопливо,торопливо,4,1
надел,надел,4,1
свой,свой,4,1
редингот,редингот,4,1
который,который,4,1
по,по,4,5
новому,новому,4,1
длиннее,длиннее,4,1
пяток,пяток,4,1
путаясь,путаясь,4,2
побежал,побежал,4,1
крыльцо,крыльцо,4,1
княгиней,княгиней,4,1
которую,которую,4,1
лакей,лакей,4,1
подсаживал,подсаживал,4,1
карету,карету,4,2
princesse,princesse,4,2
98,98,4,1
кричал,кричал,4,1
языком,языком,4,1
же,же,4,3
ногами,ногами,4,1
подбирая,подбирая,4,1
платье,платье,4,1
садилась,садилась,4,1
темноте,темноте,4,1
кареты,кареты,4,1
муж,муж,4,1
оправлял,оправлял,4,1
саблю,саблю,4,1
под,под,4,2
предлогом,предлогом,4,1
прислуживания,прислуживания,4,1
мешал,мешал,4,1
па,па,4,1
звольте,звольте,4,1
сударь,сударь,4,1
сухо,сухо,4,1
неприятно,неприятно,4,1
обратился,обратился,4,1
русски,русски,4,1
князю,князю,4,3
ипполиту,ипполиту,4,1
мешавшему,мешавшему,4,1
пройти,пройти,4,1
тебя,тебя,4,1
жду,жду,4,1
ласково,ласково,4,1
нежно,нежно,4,1
проговорил,проговорил,4,2
тот,тот,4,1
голос,голос,4,1
форейтор,форейтор,4,1
тронулся,тронулся,4,1
карета,карета,4,1
загремела,загремела,4,1
колесами,колесами,4,1
смеялся,смеялся,4,1
отрывисто,отрывисто,4,1
стоя,стоя,4,1
крыльце,крыльце,4,1
виконта,виконта,4,1
которого,которого,4,2
обещал,обещал,4,1
довезти,довезти,4,1
дому,дому,4,1
eh,eh,4,1
bien,bien,4,4
mon,mon,4,2
cher,cher,4,2
votre,votre,4,2
petite,petite,4,1
très,très,4,3
виконт,виконт,4,2
усевшись,усевшись,4,1
mais,mais,4,1
поцеловал,поцеловал,4,1
кончики,кончики,4,1
своих,своих,4,1
пальцев,пальцев,4,1
et,et,4,3
tout,tout,4,1
à,à,4,1
fait,fait,4,1
franèaise,franèaise,4,1
99,99,4,1
фыркнув,фыркнув,4,1
засмеялся,засмеялся,4,1
savez,savez,4,1
vous,vous,4,3
que,que,4,2
êtes,êtes,4,1
terrible,terrible,4,1
avec,avec,4,1
petit,petit,4,2
air,air,4,1
innocent,innocent,4,1
продолжал,продолжал,4,1
je,je,4,1
plains,plains,4,1
pauvre,pauvre,4,1
mari,mari,4,1
ce,ce,4,1
officier,officier,4,1
qui,qui,4,1
se,se,4,1
donne,donne,4,1
des,des,4,1
airs,airs,4,1
de,de,4,1
prince,prince,4,1
régnant,régnant,4,1
100,100,4,1
фыркнул,фыркнул,4,1
сквозь,сквозь,4,1
смех,смех,4,1
disiez,disiez,4,1
les,les,4,2
dames,dames,4,2
russes,russes,4,1
ne,ne,4,1
valaient,valaient,4,1
pas,pas,4,1
franèaises,franèaises,4,1
il,il,4,1
faut,faut,4,1
savoir,savoir,4,1
s,s,4,1
y,y,4,1
prendre,prendre,4,1
101,101,4,1
приехав,приехав,4,1
вперед,вперед,4,1
домашний,домашний,4,1
человек,человек,4,1
прошел,прошел,4,1
кабинет,кабинет,4,2
тотчас,тотчас,4,1
привычке,привычке,4,1
лег,лег,4,1
диван,диван,4,3
взял,взял,4,1
первую,первую,4,1
попавшуюся,попавшуюся,4,1
полки,полки,4,1
книгу,книгу,4,1
записки,записки,4,1
цезаря,цезаря,4,1
принялся,принялся,4,1
облокотившись,облокотившись,4,1
читать,читать,4,1
середины,середины,4,1
ты,ты,4,5
сделал,сделал,4,2
m,m,4,1
lle,lle,4,1
шерер,шерер,4,1
теперь,теперь,4,3
совсем,совсем,4,1
заболеет,заболеет,4,1
входя,входя,4,1
потирая,потирая,4,1
маленькие,маленькие,4,1
белые,белые,4,1
ручки,ручки,4,1
поворотился,поворотился,4,1
телом,телом,4,1
заскрипел,заскрипел,4,1
обернул,обернул,4,1
оживленное,оживленное,4,1
андрею,андрею,4,1
улыбнулся,улыбнулся,4,1
махнул,махнул,4,1
рукой,рукой,4,1
нет,нет,4,2
этот,этот,4,3
аббат,аббат,4,1
интересен,интересен,4,1
понимает,понимает,4,1
дело,дело,4,1
моему,моему,4,1
вечный,вечный,4,1
мир,мир,4,1
возможен,возможен,4,1
умею,умею,4,1
политическим,политическим,4,1
равновесием,равновесием,4,1
интересовался,интересовался,4,1
видимо,видимо,4,1
этими,этими,4,1
отвлеченными,отвлеченными,4,1
разговорами,разговорами,4,1
нельзя,нельзя,4,2
102,102,4,1
везде,везде,4,1
думаешь,думаешь,4,1
ну,ну,4,1
ж,ж,4,1
решился,решился,4,1
наконец,наконец,4,1
кавалергард,кавалергард,4,1
будешь,будешь,4,1
дипломат,дипломат,4,1
минутного,минутного,4,1
молчания,молчания,4,1
сел,сел,4,1
поджав,поджав,4,1
себя,себя,4,1
ноги,ноги,4,1
можете,можете,4,1
себе,себе,4,2
представить,представить,4,1
знаю,знаю,4,1
ни,ни,4,2
другое,другое,4,2
нравится,нравится,4,1
ведь,ведь,4,1
надо,надо,4,1
решиться,решиться,4,1
отец,отец,4,2
твой,твой,4,1
ждет,ждет,4,1
десятилетнего,десятилетнего,4,1
возраста,возраста,4,2
послан,послан,4,1
гувернером,гувернером,4,1
аббатом,аббатом,4,1
границу,границу,4,1
пробыл,пробыл,4,1
двадцатилетнего,двадцатилетнего,4,1
вернулся,вернулся,4,1
москву,москву,4,1
отпустил,отпустил,4,1
аббата,аббата,4,2
молодому,молодому,4,1
человеку,человеку,4,1
поезжай,поезжай,4,1
петербург,петербург,4,1
осмотрись,осмотрись,4,1
выбирай,выбирай,4,1
согласен,согласен,4,1
тебе,тебе,4,3
письмо,письмо,4,1
василью,василью,4,1
деньги,деньги,4,1
пиши,пиши,4,1
обо,обо,4,1
во,во,4,1
помога,помога,4,1
три,три,4,1
месяца,месяца,4,1
выбирал,выбирал,4,1
карьеру,карьеру,4,1
делал,делал,4,1
про,про,4,1
выбор,выбор,4,1
потер,потер,4,1
лоб,лоб,4,1
масон,масон,4,1
должен,должен,4,1
быть,быть,4,1
разумея,разумея,4,1
видел,видел,4,1
вечере,вечере,4,1
бредни,бредни,4,1
остановил,остановил,4,1
опять,опять,4,1
поговорим,поговорим,4,1
лучше,лучше,4,1
деле,деле,4,1
конной,конной,4,1
гвардии,гвардии,4,1
пришло,пришло,4,1
голову,голову,4,1
хотел,хотел,4,1
вам,вам,4,1
война,война,4,2
против,против,4,2
наполеона,наполеона,4,1
ежели,ежели,4,2
б,б,4,1
свободу,свободу,4,1
понял,понял,4,1
первый,первый,4,1
поступил,поступил,4,1
военную,военную,4,1
службу,службу,4,1
помогать,помогать,4,1
англии,англии,4,1
австрии,австрии,4,1
величайшего,величайшего,4,1
человека,человека,4,1
мире,мире,4,1
нехорошо,нехорошо,4,1
пожал,пожал,4,1
плечами,плечами,4,1
детские,детские,4,1
речи,речи,4,1
вид,вид,4,1
такие,такие,4,1
глупости,глупости,4,1
отвечать,отвечать,4,1
действительно,действительно,4,1
наивный,наивный,4,1
вопрос,вопрос,4,1
трудно,трудно,4,1
было,было,4,3
ответить,ответить,4,1
чем,чем,4,1
воевали,воевали,4,1
своим,своим,4,1
убеждениям,убеждениям,4,1
войны,войны,4,1
прекрасно,прекрасно,4,1
усмех,усмех,4,1
нулся,нулся,5,1
очень,очень,5,5
может,может,5,5
быть,быть,5,6
что,что,5,53
это,это,5,21
было,было,5,16
бы,бы,5,8
прекрасно,прекрасно,5,1
но,но,5,21
этого,этого,5,6
никогда,никогда,5,6
не,не,5,83
будет,будет,5,3
ну,ну,5,7
для,для,5,6
чего,чего,5,5
вы,вы,5,12
идете,идете,5,1
на,на,5,56
войну,войну,5,4
спросил,спросил,5,3
пьер,пьер,5,38
я,я,5,43
знаю,знаю,5,3
так,так,5,16
надо,надо,5,2
кроме,кроме,5,4
того,того,5,4
иду,иду,5,2
он,он,5,68
остановился,остановился,5,2
потому,потому,5,6
эта,эта,5,3
жизнь,жизнь,5,5
которую,которую,5,1
веду,веду,5,1
здесь,здесь,5,2
по,по,5,10
мне,мне,5,11
vi,vi,5,1
в,в,5,63
соседней,соседней,5,1
комнате,комнате,5,3
зашумело,зашумело,5,1
женское,женское,5,1
платье,платье,5,2
как,как,5,23
будто,будто,5,5
очнувшись,очнувшись,5,1
князь,князь,5,20
андрей,андрей,5,21
встряхнулся,встряхнулся,5,1
и,и,5,137
лицо,лицо,5,6
его,его,5,28
приняло,приняло,5,1
то,то,5,21
же,же,5,13
выражение,выражение,5,3
какое,какое,5,2
оно,оно,5,2
имело,имело,5,1
гостиной,гостиной,5,3
анны,анны,5,3
павловны,павловны,5,3
спустил,спустил,5,1
ноги,ноги,5,2
с,с,5,44
дивана,дивана,5,1
вошла,вошла,5,1
княгиня,княгиня,5,10
она,она,5,11
была,была,5,3
уже,уже,5,7
другом,другом,5,1
домашнем,домашнем,5,1
столь,столь,5,3
элегантном,элегантном,5,1
свежем,свежем,5,1
встал,встал,5,2
учтиво,учтиво,5,2
подвигая,подвигая,5,1
ей,ей,5,1
кресло,кресло,5,2
отчего,отчего,5,7
часто,часто,5,3
думаю,думаю,5,1
заговорила,заговорила,5,2
всегда,всегда,5,3
французски,французски,5,2
поспешно,поспешно,5,1
хлопотливо,хлопотливо,5,1
усаживаясь,усаживаясь,5,1
анет,анет,5,2
вышла,вышла,5,1
замуж,замуж,5,1
все,все,5,16
глупы,глупы,5,1
messieurs,messieurs,5,1
ней,ней,5,1
женились,женились,5,1
меня,меня,5,7
извините,извините,5,2
ничего,ничего,5,14
понимаете,понимаете,5,2
женщинах,женщинах,5,1
толку,толку,5,1
какой,какой,5,1
спорщик,спорщик,5,1
мсье,мсье,5,2
мужем,мужем,5,1
вашим,вашим,5,1
всё,всё,5,28
спорю,спорю,5,1
понимаю,понимаю,5,6
зачем,зачем,5,2
хочет,хочет,5,3
итти,итти,5,1
сказал,сказал,5,28
без,без,5,5
всякого,всякого,5,2
стеснения,стеснения,5,1
обыкновенного,обыкновенного,5,1
отношениях,отношениях,5,2
молодого,молодого,5,1
мужчины,мужчины,5,3
к,к,5,25
молодой,молодой,5,2
женщине,женщине,5,1
обращаясь,обращаясь,5,4
княгине,княгине,5,2
встрепенулась,встрепенулась,5,1
видимо,видимо,5,3
слова,слова,5,4
пьера,пьера,5,6
затронули,затронули,5,1
ее,ее,5,8
за,за,5,19
живое,живое,5,1
ах,ах,5,1
вот,вот,5,11
говорю,говорю,5,4
сказала,сказала,5,4
решительно,решительно,5,1
могут,могут,5,1
жить,жить,5,2
войны,войны,5,1
мы,мы,5,2
женщины,женщины,5,4
хотим,хотим,5,1
нам,нам,5,1
нужно,нужно,5,2
будьте,будьте,5,1
судьей,судьей,5,1
ему,ему,5,11
адъютант,адъютант,5,1
у,у,5,18
дяди,дяди,5,1
самое,самое,5,1
блестящее,блестящее,5,1
положение,положение,5,1
знают,знают,5,1
ценят,ценят,5,1
ha,ha,5,1
днях,днях,5,1
апраксиных,апраксиных,5,1
слышала,слышала,5,1
одна,одна,5,4
дама,дама,5,1
спрашивает,спрашивает,5,1
c,c,5,1
est,est,5,1
èa,èa,5,1
le,le,5,2
fameux,fameux,5,1
prince,prince,5,1
andré,andré,5,4
ma,ma,5,1
parole,parole,5,1
d,d,5,1
honneur,honneur,5,1
103,103,5,1
засмеялась,засмеялась,5,1
везде,везде,5,2
принят,принят,5,1
легко,легко,5,2
флигель,флигель,5,1
адъютантом,адъютантом,5,1
знаете,знаете,5,2
государь,государь,5,1
милостиво,милостиво,5,1
говорил,говорил,5,7
ним,ним,5,3
