token,token_lower,chapter_idx,count
подошла,подошла,6,1
взяла,взяла,6,2
руку,руку,6,3
потянула,потянула,6,1
обняла,обняла,6,1
сухую,сухую,6,1
жилистую,жилистую,6,1
шею,шею,6,1
отвертывайтесь,отвертывайтесь,6,1
меня,меня,6,1
будемте,будемте,6,1
плакать,плакать,6,2
вместе,вместе,6,2
мерзавцы,мерзавцы,6,1
подлецы,подлецы,6,1
старик,старик,6,1
отстраняя,отстраняя,6,1
губить,губить,6,2
армию,армию,6,1
людей,людей,6,2
поди,поди,6,2
скажи,скажи,6,2
лизе,лизе,6,2
бессильно,бессильно,6,1
опустилась,опустилась,6,1
кресло,кресло,6,1
подле,подле,6,1
заплакала,заплакала,6,2
видела,видела,6,2
теперь,теперь,6,3
брата,брата,6,1
ту,ту,6,2
прощался,прощался,6,1
лизой,лизой,6,1
своим,своим,6,1
нежным,нежным,6,1
высокомерным,высокомерным,6,1
видом,видом,6,1
нежно,нежно,6,1
насмешливо,насмешливо,6,1
надевал,надевал,6,1
образок,образок,6,1
верил,верил,6,1
раскаялся,раскаялся,6,1
неверии,неверии,6,1
там,там,6,2
обители,обители,6,1
вечного,вечного,6,1
спокойствия,спокойствия,6,1
блаженства,блаженства,6,1
думала,думала,6,1
скажите,скажите,6,1
спросила,спросила,6,1
сквозь,сквозь,6,1
слезы,слезы,6,3
иди,иди,6,3
котором,котором,6,1
повели,повели,6,1
убивать,убивать,6,1
русских,русских,6,1
лучших,лучших,6,1
русскую,русскую,6,1
славу,славу,6,1
идите,идите,6,1
я,я,6,2
приду,приду,6,1
вернулась,вернулась,6,1
маленькая,маленькая,6,2
княгиня,княгиня,6,2
сидела,сидела,6,1
работой,работой,6,1
особенным,особенным,6,1
выражением,выражением,6,2
внутреннего,внутреннего,6,1
счастливо,счастливо,6,2
спокойного,спокойного,6,1
свойственного,свойственного,6,1
только,только,6,1
беременным,беременным,6,1
женщинам,женщинам,6,1
посмотрела,посмотрела,6,2
марью,марью,6,2
видно,видно,6,1
видали,видали,6,1
княжны,княжны,6,2
марьи,марьи,6,1
смотрели,смотрели,6,1
вглубь,вглубь,6,1
счастливое,счастливое,6,1
таинственное,таинственное,6,1
совершающееся,совершающееся,6,1
marie,marie,6,1
отстраняясь,отстраняясь,6,1
пялец,пялец,6,1
переваливаясь,переваливаясь,6,1
назад,назад,6,1
дай,дай,6,1
сюда,сюда,6,1
твою,твою,6,1
наложила,наложила,6,1
живот,живот,6,1
улыбались,улыбались,6,1
ожидая,ожидая,6,1
губка,губка,6,1
усиками,усиками,6,1
поднялась,поднялась,6,1
детски,детски,6,1
осталась,осталась,6,1
поднятою,поднятою,6,1
стала,стала,6,1
колени,колени,6,2
перед,перед,6,2
спрятала,спрятала,6,1
складках,складках,6,1
платья,платья,6,1
невестки,невестки,6,3
слышишь,слышишь,6,1
так,так,6,3
странно,странно,6,1
знаешь,знаешь,6,2
мари,мари,6,1
очень,очень,6,1
буду,буду,6,1
любить,любить,6,1
лиза,лиза,6,1
блестящими,блестящими,6,1
счастливыми,счастливыми,6,1
глазами,глазами,6,2
глядя,глядя,6,2
золовку,золовку,6,1
могла,могла,6,1
поднять,поднять,6,1
головы,головы,6,1
плакала,плакала,6,1
тобой,тобой,6,1
маша,маша,6,1
грустно,грустно,6,2
стало,стало,6,1
андрее,андрее,6,1
отирая,отирая,6,1
несколько,несколько,6,1
раз,раз,6,2
продолжение,продолжение,6,1
утра,утра,6,1
начинала,начинала,6,2
приготавливать,приготавливать,6,1
невестку,невестку,6,2
всякий,всякий,6,1
причины,причины,6,1
понимала,понимала,6,1
встревожили,встревожили,6,1
ни,ни,6,2
мало,мало,6,1
наблюдательна,наблюдательна,6,1
говорила,говорила,6,1
беспокойно,беспокойно,6,1
оглядывалась,оглядывалась,6,1
отыскивая,отыскивая,6,1
чего,чего,6,1
обедом,обедом,6,1
комнату,комнату,6,1
вошел,вошел,6,1
которого,которого,6,1
боялась,боялась,6,1
особенно,особенно,6,1
неспокойным,неспокойным,6,1
злым,злым,6,1
лицом,лицом,6,1
сказав,сказав,6,1
вышел,вышел,6,1
потом,потом,6,1
задумалась,задумалась,6,1
глаз,глаз,6,1
устремленного,устремленного,6,1
внутрь,внутрь,6,1
внимания,внимания,6,1
которое,которое,6,2
бывает,бывает,6,1
у,у,6,1
беременных,беременных,6,1
женщин,женщин,6,1
получили,получили,6,1
ты,ты,6,1
могло,могло,6,1
притти,притти,6,1
беспокоится,беспокоится,6,1
страшно,страшно,6,1
лучистыми,лучистыми,6,1
твердо,твердо,6,1
решилась,решилась,6,1
говорить,говорить,6,1
ей,ей,6,1
уговорила,уговорила,6,1
скрыть,скрыть,6,1
получение,получение,6,1
страшного,страшного,6,1
разрешения,разрешения,6,1
должно,должно,6,1
днях,днях,6,1
каждый,каждый,6,1
своему,своему,6,1
носили,носили,6,1
скрывали,скрывали,6,1
свое,свое,6,1
горе,горе,6,1
хотел,хотел,6,1
надеяться,надеяться,6,1
решил,решил,6,1
андрей,андрей,6,1
смотря,смотря,6,1
послал,послал,6,1
чиновника,чиновника,6,1
австрию,австрию,6,1
розыскива,розыскива,6,1
ть,ть,7,1
след,след,7,1
сына,сына,7,1
он,он,7,7
заказал,заказал,7,1
ему,ему,7,2
в,в,7,30
москве,москве,7,1
памятник,памятник,7,1
который,который,7,1
намерен,намерен,7,1
был,был,7,2
поставить,поставить,7,1
своем,своем,7,1
саду,саду,7,1
и,и,7,59
всем,всем,7,1
говорил,говорил,7,3
что,что,7,13
сын,сын,7,1
его,его,7,8
убит,убит,7,1
старался,старался,7,1
не,не,7,25
изменяя,изменяя,7,1
вести,вести,7,1
прежний,прежний,7,1
образ,образ,7,1
жизни,жизни,7,1
но,но,7,7
силы,силы,7,1
изменяли,изменяли,7,1
меньше,меньше,7,5
ходил,ходил,7,2
ел,ел,7,1
спал,спал,7,2
с,с,7,16
каждым,каждым,7,1
днем,днем,7,1
делался,делался,7,1
слабее,слабее,7,1
княжна,княжна,7,19
марья,марья,7,17
надеялась,надеялась,7,1
она,она,7,18
молилась,молилась,7,1
за,за,7,9
брата,брата,7,1
как,как,7,9
живого,живого,7,1
каждую,каждую,7,3
минуту,минуту,7,5
ждала,ждала,7,1
известия,известия,7,2
о,о,7,3
возвращении,возвращении,7,1
viii,viii,7,1
ma,ma,7,2
bonne,bonne,7,2
amie,amie,7,2
403,403,7,1
сказала,сказала,7,12
маленькая,маленькая,7,1
княгиня,княгиня,7,3
утром,утром,7,1
19,19,7,1
го,го,7,1
марта,марта,7,1
после,после,7,1
завтрака,завтрака,7,1
губка,губка,7,1
ее,ее,7,7
усиками,усиками,7,1
поднялась,поднялась,7,1
по,по,7,11
старой,старой,7,1
привычке,привычке,7,1
во,во,7,3
всех,всех,7,3
только,только,7,3
улыбках,улыбках,7,1
звуках,звуках,7,1
речей,речей,7,1
даже,даже,7,2
походках,походках,7,1
этом,этом,7,2
доме,доме,7,2
со,со,7,2
дня,дня,7,1
получения,получения,7,1
страшного,страшного,7,1
была,была,7,6
печаль,печаль,7,1
то,то,7,17
теперь,теперь,7,1
улыбка,улыбка,7,1
маленькой,маленькой,7,2
княгини,княгини,7,2
поддавшейся,поддавшейся,7,1
общему,общему,7,1
настроению,настроению,7,1
хотя,хотя,7,1
знавшей,знавшей,7,1
причины,причины,7,1
такая,такая,7,1
еще,еще,7,4
более,более,7,2
напоминала,напоминала,7,1
об,об,7,2
общей,общей,7,1
печали,печали,7,1
je,je,7,1
crains,crains,7,1
que,que,7,2
le,le,7,1
fruschtique,fruschtique,7,1
comme,comme,7,1
dit,dit,7,1
фока,фока,7,1
повар,повар,7,1
de,de,7,1
ce,ce,7,1
matin,matin,7,1
ne,ne,7,1
m,m,7,1
aie,aie,7,1
pas,pas,7,1
fait,fait,7,1
du,du,7,1
mal,mal,7,1
404,404,7,1
a,a,7,1
чтò,чтò,7,5
тобой,тобой,7,2
моя,моя,7,1
душа,душа,7,1
ты,ты,7,2
бледна,бледна,7,2
ах,ах,7,4
очень,очень,7,1
испуганно,испуганно,7,3
своими,своими,7,1
тяжелыми,тяжелыми,7,1
мягкими,мягкими,7,1
шагами,шагами,7,2
подбегая,подбегая,7,1
к,к,7,11
невестке,невестке,7,1
ваше,ваше,7,1
сиятельство,сиятельство,7,1
послать,послать,7,1
ли,ли,7,1
марьей,марьей,7,2
богдановной,богдановной,7,2
одна,одна,7,4
из,из,7,10
бывших,бывших,7,1
тут,тут,7,1
горничных,горничных,7,1
богдановна,богдановна,7,5
акушерка,акушерка,7,2
уездного,уездного,7,1
города,города,7,1
жившая,жившая,7,1
лысых,лысых,7,1
горах,горах,7,1
уже,уже,7,4
другую,другую,7,1
неделю,неделю,7,1
самом,самом,7,1
деле,деле,7,1
подхватила,подхватила,7,1
может,может,7,2
быть,быть,7,2
точно,точно,7,1
я,я,7,2
пойду,пойду,7,1
courage,courage,7,1
mon,mon,7,3
ange,ange,7,1
405,405,7,1
поцеловала,поцеловала,7,1
лизу,лизу,7,1
хотела,хотела,7,1
выйти,выйти,7,1
комнаты,комнаты,7,5
нет,нет,7,3
кроме,кроме,7,2
бледности,бледности,7,1
на,на,7,26
лице,лице,7,1
выразился,выразился,7,1
детский,детский,7,1
страх,страх,7,1
неотвратимого,неотвратимого,7,1
физического,физического,7,1
страдания,страдания,7,1
non,non,7,1
c,c,7,2
est,est,7,2
l,l,7,2
estomac,estomac,7,2
dites,dites,7,3
marie,marie,7,1
406,406,7,1
заплакала,заплакала,7,1
детски,детски,7,1
страдальчески,страдальчески,7,1
капризно,капризно,7,1
несколько,несколько,7,2
притворно,притворно,7,1
ломая,ломая,7,1
свои,свои,7,2
маленькие,маленькие,7,1
ручки,ручки,7,1
выбежала,выбежала,7,1
oh,oh,7,1
dieu,dieu,7,2
407,407,7,1
слышала,слышала,7,1
сзади,сзади,7,1
себя,себя,7,1
потирая,потирая,7,1
полные,полные,7,1
небольшие,небольшие,7,1
белые,белые,7,1
руки,руки,7,1
ей,ей,7,1
навстречу,навстречу,7,3
значительно,значительно,7,2
спокойным,спокойным,7,1
лицом,лицом,7,2
шла,шла,7,1
кажется,кажется,7,1
началось,началось,7,1
раскрытыми,раскрытыми,7,1
глазами,глазами,7,1
глядя,глядя,7,1
бабушку,бабушку,7,1
ну,ну,7,1
слава,слава,7,3
богу,богу,7,3
прибавляя,прибавляя,7,1
шага,шага,7,1
вам,вам,7,1
девицам,девицам,7,1
про,про,7,1
это,это,7,6
знать,знать,7,1
следует,следует,7,1
же,же,7,3
москвы,москвы,7,2
доктор,доктор,7,1
приехал,приехал,7,1
желанию,желанию,7,1
лизы,лизы,7,1
князя,князя,7,7
андрея,андрея,7,3
сроку,сроку,7,1
было,было,7,5
послано,послано,7,1
москву,москву,7,1
акушером,акушером,7,1
ждали,ждали,7,2
ничего,ничего,7,1
беспокойтесь,беспокойтесь,7,1
без,без,7,1
доктора,доктора,7,2
всё,всё,7,1
хорошо,хорошо,7,2
будет,будет,7,1
через,через,7,1
пять,пять,7,1
минут,минут,7,1
своей,своей,7,3
услыхала,услыхала,7,1
несут,несут,7,1
тяжелое,тяжелое,7,1
взглянула,взглянула,7,1
официанты,официанты,7,1
несли,несли,7,1
для,для,7,2
чего,чего,7,3
спальню,спальню,7,1
кожаный,кожаный,7,1
диван,диван,7,1
стоявший,стоявший,7,1
кабинете,кабинете,7,2
лицах,лицах,7,1
несших,несших,7,1
людей,людей,7,2
торжественное,торжественное,7,1
тихое,тихое,7,1
сидела,сидела,7,2
комнате,комнате,7,3
прислушиваясь,прислушиваясь,7,1
звукам,звукам,7,1
дома,дома,7,2
изредка,изредка,7,1
отворяя,отворяя,7,1
дверь,дверь,7,4
когда,когда,7,4
проходили,проходили,7,2
мимо,мимо,7,1
приглядываясь,приглядываясь,7,1
тому,тому,7,1
происходило,происходило,7,1
коридоре,коридоре,7,1
женщин,женщин,7,1
тихими,тихими,7,1
туда,туда,7,1
оттуда,оттуда,7,1
оглядывались,оглядывались,7,1
княжну,княжну,7,2
отворачивались,отворачивались,7,1
от,от,7,2
нее,нее,7,1
смела,смела,7,1
спрашивать,спрашивать,7,1
затворяла,затворяла,7,1
возвращалась,возвращалась,7,1
себе,себе,7,1
садилась,садилась,7,1
свое,свое,7,2
кресло,кресло,7,1
бралась,бралась,7,1
молитвенник,молитвенник,7,1
становилась,становилась,7,1
колена,колена,7,1
пред,пред,7,1
киотом,киотом,7,2
несчастию,несчастию,7,1
удивлению,удивлению,7,1
своему,своему,7,1
чувствовала,чувствовала,7,1
молитва,молитва,7,1
утишала,утишала,7,1
волнения,волнения,7,1
вдруг,вдруг,7,2
тихо,тихо,7,1
отворилась,отворилась,7,1
пороге,пороге,7,1
показалась,показалась,7,1
повязанная,повязанная,7,1
платком,платком,7,1
старая,старая,7,1
няня,няня,7,7
прасковья,прасковья,7,1
савишна,савишна,7,2
почти,почти,7,1
никогда,никогда,7,2
вследствие,вследствие,7,1
запрещения,запрещения,7,1
входившая,входившая,7,1
ней,ней,7,1
комнату,комнату,7,1
машенька,машенька,7,1
пришла,пришла,7,1
посидеть,посидеть,7,1
да,да,7,2
вот,вот,7,1
княжовы,княжовы,7,1
свечи,свечи,7,4
венчальные,венчальные,7,1
перед,перед,7,3
угодником,угодником,7,1
зажечь,зажечь,7,1
принесла,принесла,7,1
мой,мой,7,2
ангел,ангел,7,1
вздохнув,вздохнув,7,1
рада,рада,7,1
бог,бог,7,2
милостив,милостив,7,1
голубка,голубка,7,1
зажгла,зажгла,7,1
обвитые,обвитые,7,1
золотом,золотом,7,1
чулком,чулком,7,2
села,села,7,1
у,у,7,2
двери,двери,7,1
взяла,взяла,7,1
книгу,книгу,7,2
стала,стала,7,2
читать,читать,7,1
слышались,слышались,7,1
шаги,шаги,7,3
или,или,7,1
голоса,голоса,7,1
вопросительно,вопросительно,7,1
а,а,7,3
успокоительно,успокоительно,7,1
смотрели,смотрели,7,1
друг,друг,7,1
друга,друга,7,1
концах,концах,7,1
разлито,разлито,7,1
владело,владело,7,1
всеми,всеми,7,1
чувство,чувство,7,2
которое,которое,7,1
испытывала,испытывала,7,1
сидя,сидя,7,1
поверью,поверью,7,1
чем,чем,7,1
знает,знает,7,2
страданиях,страданиях,7,1
родильницы,родильницы,7,1
тем,тем,7,1
страдает,страдает,7,1
все,все,7,2
старались,старались,7,1
притвориться,притвориться,7,1
незнающими,незнающими,7,1
никто,никто,7,2
людях,людях,7,1
обычной,обычной,7,1
степенности,степенности,7,1
почтительности,почтительности,7,1
хороших,хороших,7,1
манер,манер,7,1
царствовавших,царствовавших,7,1
видна,видна,7,1
какая,какая,7,1
общая,общая,7,1
забота,забота,7,1
смягченность,смягченность,7,1
сердца,сердца,7,1
сознание,сознание,7,1
великого,великого,7,1
непостижимого,непостижимого,7,1
совершающегося,совершающегося,7,1
ту,ту,7,2
большой,большой,7,1
девичьей,девичьей,7,1
слышно,слышно,7,1
смеха,смеха,7,1
официантской,официантской,7,1
люди,люди,7,1
сидели,сидели,7,1
молчали,молчали,7,1
готове,готове,7,1
дворне,дворне,7,1
жгли,жгли,7,1
лучины,лучины,7,1
спали,спали,7,1
старый,старый,7,1
князь,князь,7,4
ступая,ступая,7,1
пятку,пятку,7,1
кабинету,кабинету,7,1
послал,послал,7,1
тихона,тихона,7,1
марье,марье,7,2
богдановне,богдановне,7,1
спросить,спросить,7,2
скажи,скажи,7,2
приказал,приказал,7,1
приди,приди,7,1
скажет,скажет,7,1
доложи,доложи,7,1
князю,князю,7,2
роды,роды,7,1
начались,начались,7,1
посмотрев,посмотрев,7,1
посланного,посланного,7,1
тихон,тихон,7,4
пошел,пошел,7,1
доложил,доложил,7,1
сказал,сказал,7,3
затворяя,затворяя,7,2
собою,собою,7,1
слыхал,слыхал,7,1
ни,ни,7,1
малейшего,малейшего,7,1
звука,звука,7,1
немного,немного,7,1
погодя,погодя,7,1
вошел,вошел,7,2
кабинет,кабинет,7,1
будто,будто,7,2
того,того,7,1
чтобы,чтобы,7,2
поправить,поправить,7,1
увидав,увидав,7,1
лежал,лежал,7,1
диване,диване,7,1
посмотрел,посмотрел,7,1
расстроенное,расстроенное,7,1
лицо,лицо,7,3
покачал,покачал,7,1
головой,головой,7,1
молча,молча,7,2
приблизился,приблизился,7,1
нему,нему,7,1
поцеловав,поцеловав,7,1
плечо,плечо,7,1
вышел,вышел,7,1
поправив,поправив,7,1
свечей,свечей,7,2
сказав,сказав,7,1
зачем,зачем,7,1
приходил,приходил,7,1
таинство,таинство,7,1
торжественнейшее,торжественнейшее,7,1
мире,мире,7,1
продолжало,продолжало,7,1
совершаться,совершаться,7,1
прошел,прошел,7,1
вечер,вечер,7,1
наступила,наступила,7,1
ночь,ночь,7,1
ожидания,ожидания,7,1
смягчения,смягчения,7,1
сердечного,сердечного,7,1
непостижимым,непостижимым,7,1
падало,падало,7,1
возвышалось,возвышалось,7,1
тех,тех,7,1
мартовских,мартовских,7,1
ночей,ночей,7,1
зима,зима,7,1
хочет,хочет,7,1
взять,взять,7,1
высыпает,высыпает,7,1
отчаянною,отчаянною,7,1
злобой,злобой,7,1
последние,последние,7,1
снега,снега,7,1
бураны,бураны,7,1
немца,немца,7,1
которого,которого,7,1
которым,которым,7,1
выслана,выслана,7,1
подстава,подстава,7,1
большую,большую,7,1
дорогу,дорогу,7,1
повороту,повороту,7,2
проселок,проселок,7,1
были,были,7,2
высланы,высланы,7,1
верховые,верховые,7,1
фонарями,фонарями,7,2
проводить,проводить,7,1
ухабам,ухабам,7,1
зажорам,зажорам,7,1
давно,давно,7,1
оставила,оставила,7,1
устремив,устремив,7,1
лучистые,лучистые,7,1
глаза,глаза,7,1
сморщенное,сморщенное,7,1
до,до,7,1
малейших,малейших,7,1
подробностей,подробностей,7,1
знакомое,знакомое,7,1
няни,няни,7,1
прядку,прядку,7,1
седых,седых,7,1
волос,волос,7,2
выбившуюся,выбившуюся,7,1
под,под,7,2
платка,платка,7,2
висящий,висящий,7,1
мешочек,мешочек,7,1
кожи,кожи,7,1
подбородком,подбородком,7,1
руках,руках,7,1
тихим,тихим,7,1
голосом,голосом,7,1
рассказывала,рассказывала,7,1
сама,сама,7,1
слыша,слыша,7,1
понимая,понимая,7,1
своих,своих,7,1
слов,слов,7,1
сотни,сотни,7,1
раз,раз,7,1
рассказанное,рассказанное,7,1
том,том,7,1
покойница,покойница,7,1
кишиневе,кишиневе,7,1
рожала,рожала,7,1
марью,марью,7,1
крестьянскою,крестьянскою,7,1
бабой,бабой,7,1
молдаванкой,молдаванкой,7,1
вместо,вместо,7,1
бабушки,бабушки,7,1
помилует,помилует,7,1
дохтура,дохтура,7,1
нужны,нужны,7,1
говорила,говорила,7,1
порыв,порыв,7,1
ветра,ветра,7,2
налег,налег,7,1
одну,одну,7,1
выставленных,выставленных,7,1
рам,рам,7,1
воле,воле,7,1
всегда,всегда,7,1
жаворонками,жаворонками,7,1
выставлялось,выставлялось,7,1
одной,одной,7,1
раме,раме,7,1
каждой,каждой,7,1
отбив,отбив,7,1
плохо,плохо,7,1
задвинутую,задвинутую,7,1
задвижку,задвижку,7,1
затрепал,затрепал,7,1
штофною,штофною,7,1
гардиной,гардиной,7,1
пахнув,пахнув,7,1
холодом,холодом,7,1
снегом,снегом,7,2
задул,задул,7,1
свечу,свечу,7,1
вздрогнула,вздрогнула,7,1
положив,положив,7,1
чулок,чулок,7,1
подошла,подошла,7,1
окну,окну,7,1
высунувшись,высунувшись,7,1
ловить,ловить,7,1
откинутую,откинутую,7,1
раму,раму,7,2
холодный,холодный,7,1
ветер,ветер,7,1
трепал,трепал,7,1
концами,концами,7,1
седыми,седыми,7,1
выбившимися,выбившимися,7,1
прядями,прядями,7,1
матушка,матушка,7,1
едут,едут,7,1
прешпекту,прешпекту,7,1
кто,кто,7,1
держа,держа,7,1
должно,должно,7,1
дохтур,дохтур,7,1
боже,боже,7,1
надо,надо,7,1
пойти,пойти,7,1
встретить,встретить,7,1
русски,русски,7,1
накинула,накинула,7,1
шаль,шаль,7,1
побежала,побежала,7,1
ехавшим,ехавшим,7,1
проходила,проходила,7,1
переднюю,переднюю,7,1
окно,окно,7,1
видела,видела,7,1
какой,какой,7,2
экипаж,экипаж,7,1
фонари,фонари,7,1
стояли,стояли,7,1
подъезда,подъезда,7,1
вышла,вышла,7,1
лестницу,лестницу,7,1
столбике,столбике,7,1
перил,перил,7,1
стояла,стояла,7,1
сальная,сальная,7,1
свеча,свеча,7,1
текла,текла,7,1
официант,официант,7,2
филипп,филипп,7,1
испуганным,испуганным,7,1
другою,другою,7,1
руке,руке,7,1
стоял,стоял,7,2
ниже,ниже,7,1
первой,первой,7,1
площадке,площадке,7,2
лестницы,лестницы,7,2
пониже,пониже,7,1
поворотом,поворотом,7,1
лестнице,лестнице,7,1
слышны,слышны,7,1
подвигавшиеся,подвигавшиеся,7,1
теплых,теплых,7,2
сапогах,сапогах,7,2
знакомый,знакомый,7,1
показалось,показалось,7,1
княжне,княжне,7,1
голос,голос,7,4
батюшка,батюшка,7,1
почивать,почивать,7,1
легли,легли,7,1
отвечал,отвечал,7,1
дворецкого,дворецкого,7,1
демьяна,демьяна,7,1
бывшего,бывшего,7,1
внизу,внизу,7,1
потом,потом,7,1
ответил,ответил,7,1
демьян,демьян,7,1
стали,стали,7,1
быстрее,быстрее,7,1
приближаться,приближаться,7,1
невидному,невидному,7,1
андрей,андрей,7,1
подумала,подумала,7,2
бы,бы,7,1
слишком,слишком,7,1
необыкновенно,необыкновенно,7,1
думала,думала,7,1
которой,которой,7,1
свечой,свечой,7,1
показались,показались,7,1
фигура,фигура,7,1
шубе,шубе,7,1
воротником,воротником,7,1
обсыпанным,обсыпанным,7,1
бледный,бледный,7,1
худой,худой,7,1
измененным,измененным,7,1
странно,странно,7,1
смягченным,смягченным,7,1
тревожным,тревожным,7,1
выражением,выражением,7,1
лица,лица,7,1
лест,лест,7,1
ницу,ницу,8,1
и,и,8,43
обнял,обнял,8,2
сестру,сестру,8,2
вы,вы,8,4
не,не,8,18
получили,получили,8,1
моего,моего,8,1
письма,письма,8,1
спросил,спросил,8,1
он,он,8,17
дожидаясь,дожидаясь,8,2
ответа,ответа,8,1
которого,которого,8,1
бы,бы,8,1
получил,получил,8,1
потому,потому,8,1
что,что,8,8
княжна,княжна,8,2
могла,могла,8,2
говорить,говорить,8,1
вернулся,вернулся,8,1
с,с,8,9
акушером,акушером,8,1
который,который,8,1
вошел,вошел,8,7
вслед,вслед,8,1
за,за,8,4
ним,ним,8,2
съехался,съехался,8,1
на,на,8,15
последней,последней,8,1
станции,станции,8,1
быстрыми,быстрыми,8,1
шагами,шагами,8,2
опять,опять,8,4
лестницу,лестницу,8,1
какая,какая,8,2
судьба,судьба,8,1
проговорил,проговорил,8,2
маша,маша,8,1
милая,милая,8,1
скинув,скинув,8,1
шубу,шубу,8,1
сапоги,сапоги,8,1
пошел,пошел,8,2
половину,половину,8,1
княгини,княгини,8,1
ix,ix,8,1
маленькая,маленькая,8,1
княгиня,княгиня,8,1
лежала,лежала,8,3
подушках,подушках,8,1
в,в,8,17
белом,белом,8,1
чепчике,чепчике,8,1
страдания,страдания,8,1
только,только,8,2
отпустили,отпустили,8,1
ее,ее,8,13
черные,черные,8,1
волосы,волосы,8,1
прядями,прядями,8,1
вились,вились,8,1
у,у,8,3
воспаленных,воспаленных,8,1
вспотевших,вспотевших,8,1
щек,щек,8,2
румяный,румяный,8,1
прелестный,прелестный,8,1
ротик,ротик,8,1
губкой,губкой,8,2
покрытою,покрытою,8,2
черными,черными,8,2
волосиками,волосиками,8,2
был,был,8,1
раскрыт,раскрыт,8,1
она,она,8,9
радостно,радостно,8,1
улыбалась,улыбалась,8,1
князь,князь,8,11
андрей,андрей,8,11
комнату,комнату,8,3
остановился,остановился,8,1
перед,перед,8,2
ней,ней,8,2
изножья,изножья,8,1
дивана,дивана,8,1
котором,котором,8,2
блестящие,блестящие,8,1
глаза,глаза,8,3
смотревшие,смотревшие,8,1
детски,детски,8,2
испуганно,испуганно,8,1
взволнованно,взволнованно,8,1
остановились,остановились,8,1
нем,нем,8,1
изменяя,изменяя,8,1
выражения,выражения,8,1
я,я,8,5
вас,вас,8,2
всех,всех,8,2
люблю,люблю,8,2
никому,никому,8,2
зла,зла,8,1
делала,делала,8,2
чтò,чтò,8,5
страдаю,страдаю,8,1
помогите,помогите,8,1
мне,мне,8,1
говорило,говорило,8,3
выражение,выражение,8,2
видела,видела,8,1
мужа,мужа,8,1
но,но,8,3
понимала,понимала,8,1
значения,значения,8,1
его,его,8,4
появления,появления,8,1
теперь,теперь,8,1
нею,нею,8,2
обошел,обошел,8,1
диван,диван,8,1
лоб,лоб,8,1
поцеловал,поцеловал,8,2
душенька,душенька,8,1
моя,моя,8,1
сказал,сказал,8,1
слово,слово,8,1
которое,которое,8,1
никогда,никогда,8,1
говорил,говорил,8,1
ей,ей,8,1
бог,бог,8,1
милостив,милостив,8,1
вопросительно,вопросительно,8,1
укоризненно,укоризненно,8,1
посмотрела,посмотрела,8,1
него,него,8,2
от,от,8,1
тебя,тебя,8,1
ждала,ждала,8,1
помощи,помощи,8,1
ничего,ничего,8,2
ты,ты,8,1
тоже,тоже,8,2
сказали,сказали,8,1
удивилась,удивилась,8,1
приехал,приехал,8,2
поняла,поняла,8,1
того,того,8,1
приезд,приезд,8,1
имел,имел,8,1
никакого,никакого,8,1
отношения,отношения,8,1
до,до,8,1
страданий,страданий,8,1
облегчения,облегчения,8,1
их,их,8,1
муки,муки,8,1
вновь,вновь,8,1
начались,начались,8,1
марья,марья,8,2
богдановна,богдановна,8,1
посоветовала,посоветовала,8,1
князю,князю,8,1
андрею,андрею,8,1
выйти,выйти,8,1
из,из,8,4
комнаты,комнаты,8,4
акушер,акушер,8,1
вышел,вышел,8,2
встретив,встретив,8,1
княжну,княжну,8,1
марью,марью,8,1
подошел,подошел,8,2
к,к,8,6
они,они,8,2
шопотом,шопотом,8,1
заговорили,заговорили,8,1
всякую,всякую,8,1
минуту,минуту,8,1
разговор,разговор,8,1
замолкал,замолкал,8,1
ждали,ждали,8,1
прислушивались,прислушивались,8,1
allez,allez,8,1
mon,mon,8,1
ami,ami,8,1
408,408,8,1
сказала,сказала,8,1
жене,жене,8,1
соседней,соседней,8,2
комнате,комнате,8,3
сел,сел,8,1
то,то,8,7
женщина,женщина,8,2
вышла,вышла,8,1
испуганным,испуганным,8,1
лицом,лицом,8,1
смутилась,смутилась,8,1
увидав,увидав,8,3
князя,князя,8,3
андрея,андрея,8,2
закрыл,закрыл,8,1
лицо,лицо,8,5
руками,руками,8,3
просидел,просидел,8,1
так,так,8,2
несколько,несколько,8,2
минут,минут,8,2
жалкие,жалкие,8,1
беспомощно,беспомощно,8,1
животные,животные,8,1
стоны,стоны,8,1
слышались,слышались,8,1
двери,двери,8,4
встал,встал,8,1
хотел,хотел,8,1
отворить,отворить,8,1
дверь,дверь,8,2
держал,держал,8,1
кто,кто,8,1
нельзя,нельзя,8,2
оттуда,оттуда,8,1
испуганный,испуганный,8,1
голос,голос,8,1
стал,стал,8,1
ходить,ходить,8,1
по,по,8,1
крики,крики,8,1
замолкли,замолкли,8,1
еще,еще,8,2
прошло,прошло,8,1
секунд,секунд,8,1
вдруг,вдруг,8,2
страшный,страшный,8,1
крик,крик,8,4
кричать,кричать,8,1
раздался,раздался,8,1
подбежал,подбежал,8,1
замолк,замолк,8,1
послышался,послышался,8,1
ребенка,ребенка,8,2
зачем,зачем,8,2
принесли,принесли,8,1
туда,туда,8,1
подумал,подумал,8,1
первую,первую,8,1
секунду,секунду,8,1
ребенок,ребенок,8,4
какой,какой,8,1
там,там,8,1
или,или,8,1
это,это,8,3
родился,родился,8,1
когда,когда,8,1
понял,понял,8,1
всё,всё,8,3
