token,token_lower,chapter_idx,count
всё,всё,19,1
всех,всех,19,2
диспозициях,диспозициях,19,1
прекрасно,прекрасно,19,1
придумано,придумано,19,1
всем,всем,19,1
диспозициям,диспозициям,19,1
ни,ни,19,1
одна,одна,19,1
колонна,колонна,19,1
пришла,пришла,19,1
когда,когда,19,1
готова,готова,19,1
должном,должном,19,1
количестве,количестве,19,1
экземпляров,экземпляров,19,1
был,был,19,3
призван,призван,19,1
офицер,офицер,19,9
послан,послан,19,1
к,к,19,6
передать,передать,19,1
бумаги,бумаги,19,1
для,для,19,1
исполнения,исполнения,19,1
молодой,молодой,19,1
кавалергардский,кавалергардский,19,3
ординарец,ординарец,19,1
кутузова,кутузова,19,1
довольный,довольный,19,1
важностью,важностью,19,1
данного,данного,19,1
поручения,поручения,19,1
отправился,отправился,19,1
квартиру,квартиру,19,1
ермолова,ермолова,19,4
уехали,уехали,19,2
денщик,денщик,19,1
пошел,пошел,19,1
генералу,генералу,19,1
у,у,19,3
которого,которого,19,1
часто,часто,19,1
бывал,бывал,19,1
нет,нет,19,3
генерала,генерала,19,2
сев,сев,19,1
верхом,верхом,19,1
поехал,поехал,19,3
другому,другому,19,1
бы,бы,19,1
отвечать,отвечать,19,1
за,за,19,4
промедление,промедление,19,1
вот,вот,19,1
досада,досада,19,1
думал,думал,19,1
объездил,объездил,19,1
весь,весь,19,1
лагерь,лагерь,19,1
кто,кто,19,2
говорил,говорил,19,2
что,что,19,5
видели,видели,19,1
проехал,проехал,19,1
с,с,19,6
другими,другими,19,1
куда,куда,19,1
верно,верно,19,1
опять,опять,19,2
дома,дома,19,3
обедая,обедая,19,1
искал,искал,19,1
до,до,19,1
шести,шести,19,1
часов,часов,19,1
вечера,вечера,19,1
нигде,нигде,19,1
никто,никто,19,1
знал,знал,19,1
где,где,19,2
наскоро,наскоро,19,1
перекусил,перекусил,19,1
товарища,товарища,19,1
авангард,авангард,19,1
милорадовичу,милорадовичу,19,1
милорадовича,милорадовича,19,1
тоже,тоже,19,1
но,но,19,2
тут,тут,19,1
сказали,сказали,19,1
милорадович,милорадович,19,1
балу,балу,19,1
кикина,кикина,19,1
должно,должно,19,1
быть,быть,19,1
там,там,19,3
да,да,19,2
это,это,19,1
а,а,19,1
вон,вон,19,1
ечкине,ечкине,19,1
казачий,казачий,19,1
указывая,указывая,19,1
далекий,далекий,19,1
помещичий,помещичий,19,1
дом,дом,19,1
цепью,цепью,19,1
выслали,выслали,19,1
два,два,19,1
полка,полка,19,1
наших,наших,19,1
цепь,цепь,19,2
нынче,нынче,19,1
такой,такой,19,1
кутеж,кутеж,19,1
идет,идет,19,1
беда,беда,19,1
две,две,19,1
музыки,музыки,19,1
три,три,19,1
хора,хора,19,1
песенников,песенников,19,1
ечкину,ечкину,19,1
издалека,издалека,19,1
еще,еще,19,1
подъезжая,подъезжая,19,1
дому,дому,19,1
услыхал,услыхал,19,1
дружные,дружные,19,1
веселые,веселые,19,1
звуки,звуки,19,1
плясовой,плясовой,19,1
солдатской,солдатской,19,1
песни,песни,19,1
олузях,олузях,19,2
присвистом,присвистом,19,1
торбаном,торбаном,19,1
слышалось,слышалось,19,1
изредка,изредка,19,1
заглушаемое,заглушаемое,19,1
криком,криком,19,1
голосов,голосов,19,1
офицеру,офицеру,19,1
весело,весело,19,1
стало,стало,19,1
душе,душе,19,1
от,от,19,1
этих,этих,19,1
звуков,звуков,19,1
вместе,вместе,19,2
тем,тем,19,1
страшно,страшно,19,1
виноват,виноват,19,1
долго,долго,19,1
передав,передав,19,1
важного,важного,19,1
порученного,порученного,19,1
приказания,приказания,19,1
девятый,девятый,19,1
час,час,19,1
слез,слез,19,1
лошади,лошади,19,1
вошел,вошел,19,1
крыльцо,крыльцо,19,1
большого,большого,19,1
сохранившегося,сохранившегося,19,1
целости,целости,19,1
помещичьего,помещичьего,19,1
находившегося,находившегося,19,1
между,между,19,1
русских,русских,19,1
буфете,буфете,19,1
передней,передней,19,1
суетились,суетились,19,1
лакеи,лакеи,19,1
винами,винами,19,1
яствами,яствами,19,1
под,под,19,1
окнами,окнами,19,1
стояли,стояли,19,1
песенники,песенники,19,1
офицера,офицера,19,1
ввели,ввели,19,1
дверь,дверь,19,1
увидал,увидал,19,1
вдруг,вдруг,19,1
важных,важных,19,1
генералов,генералов,19,1
армии,армии,19,1
том,том,19,1
числе,числе,19,1
большую,большую,19,1
заметную,заметную,19,1
фигуру,фигуру,19,1
генералы,генералы,19,1
расстегнутых,расстегнутых,19,1
сюртуках,сюртуках,20,1
с,с,20,6
красными,красными,20,1
оживленными,оживленными,20,1
лицами,лицами,20,1
и,и,20,18
громко,громко,20,1
смеялись,смеялись,20,1
стоя,стоя,20,1
полукругом,полукругом,20,1
в,в,20,14
середине,середине,20,1
залы,залы,20,1
красивый,красивый,20,1
невысокий,невысокий,20,1
генерал,генерал,20,1
красным,красным,20,1
лицом,лицом,20,2
бойко,бойко,20,1
ловко,ловко,20,1
выделывал,выделывал,20,1
трепака,трепака,20,1
ха,ха,20,6
ай,ай,20,1
да,да,20,1
николай,николай,20,1
иванович,иванович,20,1
офицер,офицер,20,4
чувствовал,чувствовал,20,1
что,что,20,7
входя,входя,20,1
эту,эту,20,1
минуту,минуту,20,1
важным,важным,20,1
приказанием,приказанием,20,1
он,он,20,15
делается,делается,20,1
вдвойне,вдвойне,20,1
виноват,виноват,20,1
хотел,хотел,20,1
подождать,подождать,20,1
но,но,20,5
один,один,20,1
из,из,20,4
генералов,генералов,20,1
увидал,увидал,20,2
его,его,20,1
узнав,узнав,20,1
зачем,зачем,20,1
сказал,сказал,20,2
ермолову,ермолову,20,1
ермолов,ермолов,20,1
нахмуренным,нахмуренным,20,1
вышел,вышел,20,1
к,к,20,5
офицеру,офицеру,20,2
выслушав,выслушав,20,1
взял,взял,20,1
от,от,20,2
него,него,20,1
бумагу,бумагу,20,1
ничего,ничего,20,1
не,не,20,8
сказав,сказав,20,1
ему,ему,20,1
ты,ты,20,1
думаешь,думаешь,20,1
это,это,20,5
нечаянно,нечаянно,20,1
уехал,уехал,20,1
этот,этот,20,2
вечер,вечер,20,1
штабный,штабный,20,1
товарищ,товарищ,20,1
кавалергардскому,кавалергардскому,20,1
про,про,20,1
ермолова,ермолова,20,1
штуки,штуки,20,1
всё,всё,20,1
нарочно,нарочно,20,1
коновницына,коновницына,20,1
подкатить,подкатить,20,1
посмотри,посмотри,20,1
завтра,завтра,20,1
каша,каша,20,1
какая,какая,20,1
будет,будет,20,1
v,v,20,1
на,на,20,4
другой,другой,20,2
день,день,20,1
рано,рано,20,1
утром,утром,20,1
дряхлый,дряхлый,20,1
кутузов,кутузов,20,7
встал,встал,20,1
помолился,помолился,20,1
богу,богу,20,1
оделся,оделся,20,1
неприятным,неприятным,20,1
сознанием,сознанием,20,1
того,того,20,1
должен,должен,20,1
руководить,руководить,20,1
сражением,сражением,20,1
которого,которого,20,2
одобрял,одобрял,20,1
сел,сел,20,1
коляску,коляску,20,2
выехал,выехал,20,1
леташевки,леташевки,20,1
пяти,пяти,20,1
верстах,верстах,20,1
позади,позади,20,1
тарутина,тарутина,20,1
тому,тому,20,1
месту,месту,20,1
где,где,20,1
должны,должны,20,1
были,были,20,2
быть,быть,20,3
собраны,собраны,20,1
наступающие,наступающие,20,1
колонны,колонны,20,2
ехал,ехал,20,1
засыпая,засыпая,20,1
просыпаясь,просыпаясь,20,1
прислушиваясь,прислушиваясь,20,1
нет,нет,20,1
ли,ли,20,2
справа,справа,20,1
выстрелов,выстрелов,20,1
началось,началось,20,1
дело,дело,20,1
все,все,20,2
еще,еще,20,3
было,было,20,2
тихо,тихо,20,1
только,только,20,1
начинался,начинался,20,1
рассвет,рассвет,20,1
сырого,сырого,20,1
пасмурного,пасмурного,20,1
осеннего,осеннего,20,1
дня,дня,20,1
подъезжая,подъезжая,20,1
тарутину,тарутину,20,1
заметил,заметил,20,1
кавалеристов,кавалеристов,20,1
ведших,ведших,20,1
водопой,водопой,20,1
лошадей,лошадей,20,1
через,через,20,1
дорогу,дорогу,20,1
по,по,20,2
которой,которой,20,1
ехала,ехала,20,1
коляска,коляска,20,1
присмотрелся,присмотрелся,20,1
ним,ним,20,1
остановил,остановил,20,1
спросил,спросил,20,1
какого,какого,20,1
полка,полка,20,1
кавалеристы,кавалеристы,20,1
той,той,20,1
которая,которая,20,1
должна,должна,20,1
была,была,20,1
уже,уже,20,1
далеко,далеко,20,1
впереди,впереди,20,1
засаде,засаде,20,1
ошибка,ошибка,20,1
может,может,20,1
подумал,подумал,20,1
старый,старый,20,2
главнокомандующий,главнокомандующий,20,2
проехав,проехав,20,1
дальше,дальше,20,1
пехотные,пехотные,20,1
полки,полки,20,1
ружья,ружья,20,1
козлах,козлах,20,1
солдат,солдат,20,1
за,за,20,2
кашей,кашей,20,1
дровами,дровами,20,1
подштанниках,подштанниках,20,1
позвали,позвали,20,1
офицера,офицера,20,2
доложил,доложил,20,1
никакого,никакого,20,1
приказания,приказания,20,1
о,о,20,1
выступлении,выступлении,20,1
как,как,20,2
бы,бы,20,1
начал,начал,20,1
тотчас,тотчас,20,1
же,же,20,2
замолчал,замолчал,20,1
приказал,приказал,20,1
позвать,позвать,20,1
себе,себе,20,1
старшего,старшего,20,1
вылезши,вылезши,20,1
коляски,коляски,20,1
опустив,опустив,20,1
голову,голову,20,1
тяжело,тяжело,20,1
дыша,дыша,20,1
молча,молча,20,1
ожидая,ожидая,20,1
ходил,ходил,20,1
взад,взад,20,1
вперед,вперед,20,1
когда,когда,20,2
явился,явился,20,1
потребованный,потребованный,20,1
генерального,генерального,20,1
штаба,штаба,20,1
эйхен,эйхен,20,1
побагровел,побагровел,20,1
оттого,оттого,20,2
был,был,20,3
виною,виною,20,1
ошибки,ошибки,20,1
достойный,достойный,20,1
предмет,предмет,20,1
для,для,20,1
выражения,выражения,20,1
гнева,гнева,20,2
трясясь,трясясь,20,1
задыхаясь,задыхаясь,20,1
человек,человек,20,1
придя,придя,20,1
то,то,20,1
состояние,состояние,20,1
бешенства,бешенства,20,1
которое,которое,20,1
состоянии,состоянии,20,1
приходить,приходить,20,1
валялся,валялся,20,1
земле,земле,20,1
напустился,напустился,20,1
эйхена,эйхена,20,1
угрожая,угрожая,20,1
руками,руками,20,2
крича,крича,20,1
ругаясь,ругаясь,20,1
площадными,площадными,20,1
словами,словами,20,1
подвернувшийся,подвернувшийся,20,1
капитан,капитан,20,1
брозин,брозин,20,1
ни,ни,20,1
чем,чем,20,1
виноватый,виноватый,20,1
потерпел,потерпел,20,1
ту,ту,20,1
участь,участь,20,1
каналья,каналья,20,1
расстрелять,расстрелять,20,1
мерзавцы,мерзавцы,20,1
хрипло,хрипло,20,1
кричал,кричал,20,1
махая,махая,20,1
шатаясь,шатаясь,20,1
испытывал,испытывал,20,1
физическое,физическое,20,1
страдание,страдание,20,1
светлейший,светлейший,20,1
уверяют,уверяют,20,1
никто,никто,20,1
никогда,никогда,20,1
имел,имел,20,1
россии,россии,20,1
такой,такой,20,1
власти,власти,20,1
поставлен,поставлен,20,1
положение,положение,20,1
поднят,поднят,20,1
смех,смех,20,1
перед,перед,20,1
всею,всею,20,1
армией,армией,20,1
напрасно,напрасно,20,1
так,так,20,1
хлопотал,хлопотал,20,1
мо,мо,20,1
литься,литься,21,1
о,о,21,3
нынешнем,нынешнем,21,1
дне,дне,21,1
напрасно,напрасно,21,1
не,не,21,18
спал,спал,21,1
ночь,ночь,21,3
и,и,21,56
всё,всё,21,6
обдумывал,обдумывал,21,1
думал,думал,21,1
он,он,21,12
самом,самом,21,1
себе,себе,21,1
когда,когда,21,5
был,был,21,4
мальчишкой,мальчишкой,21,1
офицером,офицером,21,3
никто,никто,21,2
бы,бы,21,5
смел,смел,21,1
так,так,21,4
надсмеяться,надсмеяться,21,1
надо,надо,21,4
мной,мной,21,1
а,а,21,5
теперь,теперь,21,2
испытывал,испытывал,21,1
физическое,физическое,21,1
страдание,страдание,21,1
как,как,21,11
от,от,21,5
телесного,телесного,21,1
наказания,наказания,21,1
мог,мог,21,1
выражать,выражать,21,1
его,его,21,9
гневными,гневными,21,1
страдальческими,страдальческими,21,1
криками,криками,21,1
но,но,21,9
скоро,скоро,21,1
силы,силы,21,1
ослабели,ослабели,21,1
оглядываясь,оглядываясь,21,1
чувствуя,чувствуя,21,1
что,что,21,15
много,много,21,1
наговорил,наговорил,21,1
нехорошего,нехорошего,21,1
сел,сел,21,2
в,в,21,16
коляску,коляску,21,1
молча,молча,21,1
уехал,уехал,21,1
назад,назад,21,2
излившийся,излившийся,21,1
гнев,гнев,21,1
уже,уже,21,3
возвращался,возвращался,21,1
более,более,21,2
кутузов,кутузов,21,2
слабо,слабо,21,2
мигая,мигая,21,1
глазами,глазами,21,2
выслушивал,выслушивал,21,1
оправдания,оправдания,21,1
слова,слова,21,2
защиты,защиты,21,1
ермолов,ермолов,21,1
сам,сам,21,1
являлся,являлся,21,1
к,к,21,5
нему,нему,21,1
до,до,21,2
другого,другого,21,1
дня,дня,21,1
настояния,настояния,21,1
бенигсена,бенигсена,21,1
коновницына,коновницына,21,1
толя,толя,21,1
том,том,21,1
чтобы,чтобы,21,2
то,то,21,7
же,же,21,5
неудавшееся,неудавшееся,21,1
движение,движение,21,1
сделать,сделать,21,1
на,на,21,14
другой,другой,21,2
день,день,21,2
должен,должен,21,3
опять,опять,21,1
согласиться,согласиться,21,1
vi,vi,21,1
войска,войска,21,3
с,с,21,13
вечера,вечера,21,1
собрались,собрались,21,2
назначенных,назначенных,21,1
местах,местах,21,1
ночью,ночью,21,1
выступили,выступили,21,2
была,была,21,2
осенняя,осенняя,21,1
чернолиловатыми,чернолиловатыми,21,1
тучами,тучами,21,1
без,без,21,3
дождя,дождя,21,1
земля,земля,21,1
влажна,влажна,21,1
грязи,грязи,21,1
было,было,21,14
шли,шли,21,3
шума,шума,21,1
только,только,21,4
слышно,слышно,21,1
изредка,изредка,21,1
бренчанье,бренчанье,21,1
артиллерии,артиллерии,21,1
запретили,запретили,21,1
разговаривать,разговаривать,21,1
громко,громко,21,1
курить,курить,21,1
трубки,трубки,21,1
высекать,высекать,21,1
огонь,огонь,21,1
лошадей,лошадей,21,2
удерживали,удерживали,21,1
ржания,ржания,21,1
таинственность,таинственность,21,1
предприятия,предприятия,21,1
увеличивала,увеличивала,21,1
привлекательность,привлекательность,21,1
люди,люди,21,3
весело,весело,21,3
некоторые,некоторые,21,3
колонны,колонны,21,4
остановились,остановились,21,1
поставили,поставили,21,1
ружья,ружья,21,2
козлы,козлы,21,1
улеглись,улеглись,21,1
холодной,холодной,21,1
земле,земле,21,1
полагая,полагая,21,2
они,они,21,5
пришли,пришли,21,4
туда,туда,21,7
куда,куда,21,9
большинство,большинство,21,1
целую,целую,21,1
очевидно,очевидно,21,2
зашли,зашли,21,1
им,им,21,3
граф,граф,21,10
орлов,орлов,21,10
денисов,денисов,21,6
казаками,казаками,21,1
самый,самый,21,1
незначительный,незначительный,21,1
отряд,отряд,21,2
из,из,21,8
всех,всех,21,2
других,других,21,1
один,один,21,3
попал,попал,21,1
свое,свое,21,2
место,место,21,2
время,время,21,1
этот,этот,21,5
остановился,остановился,21,1
у,у,21,1
крайней,крайней,21,1
опушки,опушки,21,1
леса,леса,21,2
тропинке,тропинке,21,1
деревни,деревни,21,1
стромиловой,стромиловой,21,1
дмитровское,дмитровское,21,1
перед,перед,21,2
зарею,зарею,21,1
задремавшего,задремавшего,21,1
графа,графа,21,2
орлова,орлова,21,2
разбудили,разбудили,21,1
привели,привели,21,1
перебежчика,перебежчика,21,1
французского,французского,21,1
лагеря,лагеря,21,1
это,это,21,3
польский,польский,21,1
унтер,унтер,21,5
офицер,офицер,21,4
корпуса,корпуса,21,1
понятовского,понятовского,21,1
по,по,21,6
польски,польски,21,1
объяснил,объяснил,21,1
перебежал,перебежал,21,1
потому,потому,21,2
обидели,обидели,21,1
службе,службе,21,1
ему,ему,21,4
давно,давно,21,2
пора,пора,21,1
быть,быть,21,3
храбрее,храбрее,21,1
бросил,бросил,21,1
их,их,21,2
хочет,хочет,21,1
наказать,наказать,21,1
говорил,говорил,21,1
мюрат,мюрат,21,1
ночует,ночует,21,1
версте,версте,21,1
них,них,21,3
ежели,ежели,21,2
дадут,дадут,21,1
сто,сто,21,2
человек,человек,21,2
конвою,конвою,21,1
живьем,живьем,21,1
возьмет,возьмет,21,1
посоветовался,посоветовался,21,1
своими,своими,21,2
товарищами,товарищами,21,1
предложение,предложение,21,1
слишком,слишком,21,1
лестно,лестно,21,1
чтоб,чтоб,21,2
отказаться,отказаться,21,1
все,все,21,5
вызывались,вызывались,21,1
ехать,ехать,21,2
советовали,советовали,21,1
попытаться,попытаться,21,1
после,после,21,2
многих,многих,21,1
споров,споров,21,1
соображений,соображений,21,1
генерал,генерал,21,1
майор,майор,21,1
греков,греков,21,2
двумя,двумя,21,1
казачьими,казачьими,21,1
полками,полками,21,1
решился,решился,21,1
унтером,унтером,21,1
помни,помни,21,1
сказал,сказал,21,5
офицеру,офицеру,21,1
отпуская,отпуская,21,1
случае,случае,21,1
ты,ты,21,1
соврал,соврал,21,1
я,я,21,1
тебя,тебя,21,1
велю,велю,21,1
повесить,повесить,21,1
собаку,собаку,21,1
правда,правда,21,1
червонцев,червонцев,21,1
решительным,решительным,21,1
видом,видом,21,1
отвечал,отвечал,21,1
эти,эти,21,1
верхом,верхом,21,1
поехал,поехал,21,1
быстро,быстро,21,1
собравшимся,собравшимся,21,1
грековым,грековым,21,2
скрылись,скрылись,21,1
лесу,лесу,21,3
пожимаясь,пожимаясь,21,1
свежести,свежести,21,1
начинавшего,начинавшего,21,1
брезжить,брезжить,21,1
утра,утра,21,2
взволнованный,взволнованный,21,3
тем,тем,21,3
чтò,чтò,21,5
затеяно,затеяно,21,1
свою,свою,21,1
ответственность,ответственность,21,1
проводив,проводив,21,1
грекова,грекова,21,1
вышел,вышел,21,1
стал,стал,21,2
оглядывать,оглядывать,21,1
неприятельский,неприятельский,21,1
лагерь,лагерь,21,3
видневшийся,видневшийся,21,1
обманчиво,обманчиво,21,1
свете,свете,21,1
начинавшегося,начинавшегося,21,1
догоравших,догоравших,21,1
костров,костров,21,1
справа,справа,21,1
денисова,денисова,21,1
открытому,открытому,21,1
склону,склону,21,1
должны,должны,21,1
были,были,21,2
показаться,показаться,21,1
наши,наши,21,1
глядел,глядел,21,1
несмотря,несмотря,21,1
издалека,издалека,21,1
заметны,заметны,21,1
колонн,колонн,21,3
этих,этих,21,2
видно,видно,21,1
во,во,21,1
французском,французском,21,1
лагере,лагере,21,2
показалось,показалось,21,1
графу,графу,21,1
орлову,орлову,21,1
денисову,денисову,21,1
особенно,особенно,21,1
словам,словам,21,1
очень,очень,21,1
зоркого,зоркого,21,1
адъютанта,адъютанта,21,1
начинали,начинали,21,1
шевелиться,шевелиться,21,1
ах,ах,21,1
право,право,21,3
поздно,поздно,21,2
поглядев,поглядев,21,1
вдруг,вдруг,21,3
часто,часто,21,1
бывает,бывает,21,3
того,того,21,2
человека,человека,21,1
которому,которому,21,1
мы,мы,21,1
поверим,поверим,21,1
нет,нет,21,2
больше,больше,21,1
совершенно,совершенно,21,1
ясно,ясно,21,1
стало,стало,21,1
обманщик,обманщик,21,1
наврал,наврал,21,1
испортит,испортит,21,1
дело,дело,21,1
атаки,атаки,21,1
отсутствием,отсутствием,21,1
двух,двух,21,1
полков,полков,21,1
которых,которых,21,1
заведет,заведет,21,1
бог,бог,21,1
знает,знает,21,1
можно,можно,21,2
ли,ли,21,1
такой,такой,21,1
массы,массы,21,1
войск,войск,21,1
выхватить,выхватить,21,1
главнокомандующего,главнокомандующего,21,1
врет,врет,21,1
шельма,шельма,21,1
воротить,воротить,21,4
свиты,свиты,21,1
который,который,21,2
почувствовал,почувствовал,21,1
недоверие,недоверие,21,1
предприятию,предприятию,21,1
посмотрел,посмотрел,21,1
вы,вы,21,1
думаете,думаете,21,1
или,или,21,2
оставить,оставить,21,1
прикажете,прикажете,21,1
решительно,решительно,21,1
глядя,глядя,21,1
часы,часы,21,1
будет,будет,21,1
совсем,совсем,21,3
светло,светло,21,2
адъютант,адъютант,21,1
поскакал,поскакал,21,1
лесом,лесом,21,1
за,за,21,3
вернулся,вернулся,21,1
этою,этою,21,1
отмененною,отмененною,21,1
попыткой,попыткой,21,1
тщетным,тщетным,21,1
ожиданием,ожиданием,21,1
пехотных,пехотных,21,1
которые,которые,21,1
показывались,показывались,21,1
близостью,близостью,21,1
неприятеля,неприятеля,21,1
отряда,отряда,21,1
испытывали,испытывали,21,1
решил,решил,21,1
наступать,наступать,21,1
шопотом,шопотом,21,1
прокомандовал,прокомандовал,21,1
садись,садись,21,1
распределились,распределились,21,1
перекрестились,перекрестились,21,1
богом,богом,21,1
урааааа,урааааа,21,1
зашумело,зашумело,21,1
одна,одна,21,1
сотня,сотня,21,1
другою,другою,21,1
мешка,мешка,21,1
высыпаясь,высыпаясь,21,1
полетели,полетели,21,1
казаки,казаки,21,3
дротиками,дротиками,21,1
перевес,перевес,21,1
через,через,21,1
ручей,ручей,21,1
лагерю,лагерю,21,1
отчаянный,отчаянный,21,1
испуганный,испуганный,21,1
крик,крик,21,1
первого,первого,21,1
увидавшего,увидавшего,21,1
казаков,казаков,21,3
француза,француза,21,1
неодетое,неодетое,21,1
спросонков,спросонков,21,1
бросило,бросило,21,1
пушки,пушки,21,2
побежало,побежало,21,1
попало,попало,21,1
преследовали,преследовали,21,1
французов,французов,21,1
обращая,обращая,21,1
внимания,внимания,21,1
позади,позади,21,1
вокруг,вокруг,21,1
взяли,взяли,21,1
мюрата,мюрата,21,1
тут,тут,21,2
начальники,начальники,21,1
хотели,хотели,21,1
этого,этого,21,1
нельзя,нельзя,21,1
сдвинуть,сдвинуть,21,1
места,места,21,2
добрались,добрались,21,1
добычи,добычи,21,1
пленных,пленных,21,3
команды,команды,21,1
слушал,слушал,21,1
взято,взято,21,1
1500,1500,21,1
38,38,21,1
орудий,орудий,21,1
знамена,знамена,21,1
важнее,важнее,21,1
всего,всего,21,1
для,для,21,2
лошади,лошади,21,1
седла,седла,21,1
одеяла,одеяла,21,1
различные,различные,21,1
предметы,предметы,21,1
со,со,21,1
всем,всем,21,2
этим,этим,21,2
обойтись,обойтись,21,1
прибрать,прибрать,21,1
рукам,рукам,21,1
поделить,поделить,21,1
добычу,добычу,21,1
покричать,покричать,21,1
даже,даже,21,1
подраться,подраться,21,1
между,между,21,2
собой,собой,21,1
занялись,занялись,21,1
французы,французы,21,1
преследуемые,преследуемые,21,1
стали,стали,21,2
опоминаться,опоминаться,21,1
командами,командами,21,1
принялись,принялись,21,1
стрелять,стрелять,21,1
ожидал,ожидал,21,1
наступал,наступал,21,1
дальше,дальше,21,1
диспозиции,диспозиции,21,1
die,die,21,1
erste,erste,21,1
colonne,colonne,21,1
marschirt,marschirt,21,1
942,942,21,1
т,т,21,2
д,д,21,2
пехотные,пехотные,21,1
опоздавших,опоздавших,21,1
которыми,которыми,21,1
командовал,командовал,21,1
бенигсен,бенигсен,21,1
управлял,управлял,21,1
толь,толь,21,3
следует,следует,21,2
всегда,всегда,21,2
назначено,назначено,21,1
вышедшие,вышедшие,21,1
останавливаться,останавливаться,21,1
послышалось,послышалось,21,1
неудовольствие,неудовольствие,21,1
сознание,сознание,21,1
путаницы,путаницы,21,1
двинулись,двинулись,21,1
проскакавшие,проскакавшие,21,1
адъютанты,адъютанты,21,1
генералы,генералы,21,1
кричали,кричали,21,1
сердились,сердились,21,1
ссорились,ссорились,21,1
говорили,говорили,21,1
опоздали,опоздали,21,2
кого,кого,21,1
бранили,бранили,21,1
наконец,наконец,21,1
махнули,махнули,21,1
рукой,рукой,21,1
пошли,пошли,21,1
итти,итти,21,1
нибудь,нибудь,21,3
да,да,21,1
придем,придем,21,1
действительно,действительно,21,1
всякой,всякой,21,1
пользы,пользы,21,1
стреляли,стреляли,21,1
этом,этом,21,2
сражении,сражении,21,1
играл,играл,21,1
роль,роль,21,1
вейротера,вейротера,21,1
аустерлицком,аустерлицком,21,1
старательно,старательно,21,1
скакал,скакал,21,1
везде,везде,21,1
находил,находил,21,1
навыворот,навыворот,21,1
наскакал,наскакал,21,1
корпус,корпус,21,2
багговута,багговута,21,1
там,там,21,1
орловым,орловым,21,1
денисовым,денисовым,21,1
огорченный,огорченный,21,1
неудачей,неудачей,21,1
кто,кто,21,1
виноват,виноват,21,1
подскакал,подскакал,21,1
корпусному,корпусному,21,1
командиру,командиру,21,1
строго,строго,21,1
упрекать,упрекать,21,1
говоря,говоря,21,1
расстрелять,расстрелять,21,1
багговут,багговут,21,1
старый,старый,21,1
боевой,боевой,21,1
спо,спо,21,1
койный,койный,22,1
генерал,генерал,22,1
тоже,тоже,22,3
измученный,измученный,22,1
всеми,всеми,22,1
остановками,остановками,22,1
путаницей,путаницей,22,1
противоречиями,противоречиями,22,1
к,к,22,3
удивлению,удивлению,22,1
всех,всех,22,1
совершенно,совершенно,22,1
противно,противно,22,1
своему,своему,22,1
характеру,характеру,22,1
пришел,пришел,22,1
в,в,22,15
бешенство,бешенство,22,1
и,и,22,25
наговорил,наговорил,22,1
неприятных,неприятных,22,1
вещей,вещей,22,1
толю,толю,22,1
я,я,22,1
уроков,уроков,22,1
принимать,принимать,22,1
ни,ни,22,2
от,от,22,1
кого,кого,22,1
не,не,22,24
хочу,хочу,22,1
а,а,22,6
умирать,умирать,22,1
с,с,22,7
своими,своими,22,1
солдатами,солдатами,22,1
умею,умею,22,1
хуже,хуже,22,1
другого,другого,22,1
сказал,сказал,22,4
он,он,22,10
одною,одною,22,2
дивизией,дивизией,22,2
пошел,пошел,22,2
вперед,вперед,22,5
выйдя,выйдя,22,1
на,на,22,11
поле,поле,22,1
под,под,22,3
французские,французские,22,1
выстрелы,выстрелы,22,2
взволнованный,взволнованный,22,1
храбрый,храбрый,22,1
багговут,багговут,22,1
соображая,соображая,22,1
того,того,22,1
полезно,полезно,22,1
или,или,22,6
бесполезно,бесполезно,22,1
его,его,22,7
вступление,вступление,22,1
дело,дело,22,4
теперь,теперь,22,4
прямо,прямо,22,1
повел,повел,22,1
свои,свои,22,2
войска,войска,22,5
опасность,опасность,22,1
ядра,ядра,22,1
пули,пули,22,2
были,были,22,1
то,то,22,7
самое,самое,22,1
чтò,чтò,22,3
ему,ему,22,2
было,было,22,4
нужно,нужно,22,1
гневном,гневном,22,1
настроении,настроении,22,1
одна,одна,22,1
из,из,22,4
первых,первых,22,1
пуль,пуль,22,1
убила,убила,22,1
следующие,следующие,22,1
убили,убили,22,1
многих,многих,22,1
солдат,солдат,22,1
дивизия,дивизия,22,1
постояла,постояла,22,1
несколько,несколько,22,2
времени,времени,22,1
без,без,22,1
пользы,пользы,22,1
огнем,огнем,22,1
vii,vii,22,1
между,между,22,1
тем,тем,22,1
фронта,фронта,22,1
другая,другая,22,1
колонна,колонна,22,1
должна,должна,22,1
была,была,22,1
напасть,напасть,22,1
французов,французов,22,2
но,но,22,4
при,при,22,1
этой,этой,22,1
колонне,колонне,22,1
был,был,22,1
кутузов,кутузов,22,5
знал,знал,22,1
хорошо,хорошо,22,1
что,что,22,9
ничего,ничего,22,3
кроме,кроме,22,1
путаницы,путаницы,22,1
выйдет,выйдет,22,1
этого,этого,22,6
против,против,22,1
воли,воли,22,1
начатого,начатого,22,1
сражения,сражения,22,7
насколько,насколько,22,1
власти,власти,22,1
удерживал,удерживал,22,1
двигался,двигался,22,1
молча,молча,22,1
ехал,ехал,22,1
своей,своей,22,1
серенькой,серенькой,22,1
лошадке,лошадке,22,1
лениво,лениво,22,1
отвечая,отвечая,22,1
предложения,предложения,22,1
атаковать,атаковать,22,2
у,у,22,3
вас,вас,22,1
всё,всё,22,2
языке,языке,22,1
видите,видите,22,1
