token,token_lower,chapter_idx,count
тому,тому,27,2
известные,известные,27,1
пьеру,пьеру,27,5
за,за,27,8
самых,самых,27,1
покорных,покорных,27,1
тихих,тихих,27,1
людей,людей,27,1
неодобрительно,неодобрительно,27,1
отходили,отходили,27,1
от,от,27,10
противоречили,противоречили,27,1
протолкался,протолкался,27,1
середину,середину,27,1
кружка,кружка,27,3
прислушался,прислушался,27,1
убедился,убедился,27,1
говоривший,говоривший,27,2
действительно,действительно,27,1
либерал,либерал,27,1
другом,другом,27,1
думал,думал,27,1
тем,тем,27,2
звучным,звучным,27,1
певучим,певучим,27,1
дворянским,дворянским,27,1
баритоном,баритоном,27,1
приятным,приятным,27,1
грасированием,грасированием,27,1
сокращением,сокращением,27,1
согласных,согласных,27,1
которым,которым,27,2
покрикивают,покрикивают,27,1
чеаек,чеаек,27,1
трубку,трубку,27,1
подобное,подобное,27,1
привычкой,привычкой,27,2
разгула,разгула,27,1
власти,власти,27,2
голосе,голосе,27,1
чтό,чтό,27,1
ж,ж,27,1
смоляне,смоляне,27,2
предложили,предложили,27,1
ополченцов,ополченцов,27,1
госуаю,госуаю,27,1
разве,разве,27,3
нам,нам,27,4
указ,указ,27,1
буародное,буародное,27,1
московской,московской,27,1
губернии,губернии,27,1
найдет,найдет,27,1
нужным,нужным,27,1
оно,оно,27,1
может,может,27,2
выказать,выказать,27,1
свою,свою,27,1
преданность,преданность,27,1
императору,императору,27,1
другими,другими,27,1
средствами,средствами,27,1
мы,мы,27,13
забыли,забыли,27,2
ополченье,ополченье,27,1
седьмом,седьмом,27,1
году,году,27,1
нажились,нажились,27,1
кутейники,кутейники,27,1
да,да,27,4
воры,воры,27,1
грабители,грабители,27,1
сладко,сладко,27,1
улыбаясь,улыбаясь,27,1
кивал,кивал,27,1
чтò,чтò,27,5
наши,наши,27,3
ополченцы,ополченцы,27,1
составили,составили,27,1
пользу,пользу,27,1
государства,государства,27,2
никакой,никакой,27,1
разорили,разорили,27,1
хозяйства,хозяйства,27,1
лучше,лучше,27,1
набор,набор,27,3
вернется,вернется,27,1
вам,вам,27,2
солдат,солдат,27,1
мужик,мужик,27,1
разврат,разврат,27,1
жалеют,жалеют,27,1
своего,своего,27,1
живота,живота,27,1
сами,сами,27,1
поголовно,поголовно,27,2
пойдем,пойдем,27,2
возьмем,возьмем,27,1
рекрут,рекрут,27,1
всем,всем,27,2
клич,клич,27,1
кликни,кликни,27,1
гусай,гусай,27,1
выговаривал,выговаривал,27,1
умрем,умрем,27,1
пего,пего,27,1
прибавил,прибавил,27,1
оратор,оратор,27,2
одушевляясь,одушевляясь,27,1
проглатывал,проглатывал,27,1
слюни,слюни,27,1
удовольствия,удовольствия,27,1
толкал,толкал,27,1
пьера,пьера,27,4
захотелось,захотелось,27,1
также,также,27,1
выдвинулся,выдвинулся,27,1
вперед,вперед,27,2
чувствуя,чувствуя,27,1
себя,себя,27,2
одушевленным,одушевленным,27,1
сам,сам,27,3
зная,зная,27,2
скажет,скажет,27,1
открыл,открыл,27,1
рот,рот,27,1
чтобы,чтобы,27,4
сенатор,сенатор,27,2
совершенно,совершенно,27,1
без,без,27,1
зубов,зубов,27,1
умным,умным,27,1
сердитым,сердитым,27,1
лицом,лицом,27,1
стоявший,стоявший,27,1
близко,близко,27,1
оратора,оратора,27,1
перебил,перебил,27,2
видимою,видимою,27,1
вести,вести,27,1
прения,прения,27,1
держать,держать,27,1
вопросы,вопросы,27,2
заговорил,заговорил,27,1
тихо,тихо,27,1
слышно,слышно,27,1
полагаю,полагаю,27,2
милостивый,милостивый,27,1
шамкая,шамкая,27,1
беззубым,беззубым,27,1
ртом,ртом,27,1
сказал,сказал,27,2
призваны,призваны,27,2
сюда,сюда,27,1
чтоб,чтоб,27,3
обсуждать,обсуждать,27,2
удобнее,удобнее,27,2
настоящую,настоящую,27,1
минуту,минуту,27,1
ополчение,ополчение,27,2
отвечать,отвечать,27,1
воззвание,воззвание,27,1
нас,нас,27,2
удостоил,удостоил,27,1
император,император,27,1
судить,судить,27,2
предоставим,предоставим,27,1
высшей,высшей,27,1
вдруг,вдруг,27,3
нашел,нашел,27,1
исход,исход,27,1
одушевлению,одушевлению,27,1
ожесточился,ожесточился,27,1
против,против,27,1
сенатора,сенатора,27,3
вносящего,вносящего,27,1
эту,эту,27,1
правильность,правильность,27,1
узкость,узкость,27,1
воззрений,воззрений,27,1
предстоящие,предстоящие,27,1
занятия,занятия,27,1
выступил,выступил,27,1
остановил,остановил,27,1
знал,знал,27,2
будет,будет,27,1
начал,начал,27,2
оживленно,оживленно,27,1
изредка,изредка,27,1
прорываясь,прорываясь,27,1
французскими,французскими,27,1
словами,словами,27,1
книжно,книжно,27,1
выражаясь,выражаясь,27,1
русски,русски,27,1
извините,извините,27,1
меня,меня,27,1
ваше,ваше,27,1
превосходительство,превосходительство,27,1
хорошо,хорошо,27,2
знаком,знаком,27,1
сенатором,сенатором,27,1
считал,считал,27,1
здесь,здесь,27,1
необходимым,необходимым,27,1
обращаться,обращаться,27,1
нему,нему,27,2
официально,официально,27,1
несогласен,несогласен,27,1
господином,господином,27,2
запнулся,запнулся,27,1
хотелось,хотелось,27,1
сказать,сказать,27,4
mon,mon,27,1
très,très,27,1
honorable,honorable,27,1
préopinant619,préopinant619,27,1
que,que,27,1
je,je,27,1
n,n,27,1
ai,ai,27,1
pas,pas,27,1
l,l,27,1
honneur,honneur,27,1
de,de,27,1
connaître,connaître,27,1
многие,многие,27,2
поотошли,поотошли,27,1
заметив,заметив,27,1
презрительную,презрительную,27,1
улыбку,улыбку,27,1
говорит,говорит,27,1
вольно,вольно,27,1
доволен,доволен,27,2
речью,речью,27,3
моряка,моряка,27,1
вообще,вообще,27,1
тою,тою,27,1
последнюю,последнюю,27,1
прежде,прежде,27,1
эти,эти,27,1
продолжал,продолжал,27,1
должны,должны,27,1
спросить,спросить,27,1
почтительнейше,почтительнейше,27,1
просить,просить,27,1
величество,величество,27,1
комюникировать,комюникировать,27,1
сколько,сколько,27,1
войска,войска,27,4
каком,каком,27,1
положении,положении,27,1
находятся,находятся,27,1
армии,армии,27,1
тогда,тогда,27,1
успел,успел,27,1
договорить,договорить,27,1
слов,слов,27,3
трех,трех,27,1
напали,напали,27,1
сильнее,сильнее,27,1
напал,напал,27,1
расположенный,расположенный,27,1
игрок,игрок,27,1
бостон,бостон,27,1
степан,степан,27,3
степанович,степанович,27,3
адраксин,адраксин,27,1
других,других,27,1
причин,причин,27,1
увидал,увидал,27,1
перед,перед,27,1
собой,собой,27,2
другого,другого,27,2
человека,человека,27,2
проявившеюся,проявившеюся,27,1
старческою,старческою,27,1
злобой,злобой,27,1
лице,лице,27,1
закричал,закричал,27,1
первых,первых,27,1
доложу,доложу,27,1
имеем,имеем,27,1
права,права,27,1
спрашивать,спрашивать,27,1
об,об,27,1
вторых,вторых,27,1
такое,такое,27,1
право,право,27,1
российского,российского,27,1
ответить,ответить,27,1
движутся,движутся,27,1
сообразно,сообразно,27,1
движениями,движениями,27,1
неприятеля,неприятеля,27,1
убывают,убывают,27,1
прибывают,прибывают,27,1
голос,голос,27,2
среднего,среднего,27,1
роста,роста,27,1
сорока,сорока,27,1
которого,которого,27,3
прежние,прежние,27,1
времена,времена,27,1
цыган,цыган,27,1
нехорошего,нехорошего,27,1
игрока,игрока,27,1
карты,карты,27,1
измененный,измененный,27,1
придвинулся,придвинулся,27,1
адраксина,адраксина,27,1
рассуждать,рассуждать,27,1
дворянина,дворянина,27,3
нужно,нужно,27,2
действовать,действовать,27,1
война,война,27,1
россии,россии,27,1
враг,враг,27,1
наш,наш,27,1
идет,идет,27,1
погубить,погубить,27,1
россию,россию,27,2
поругать,поругать,27,1
могилы,могилы,27,1
наших,наших,27,1
отцов,отцов,27,1
увезти,увезти,27,1
жен,жен,27,1
детей,детей,27,1
дворянин,дворянин,27,2
ударил,ударил,27,1
грудь,грудь,27,1
встанем,встанем,27,1
царя,царя,27,1
батюшку,батюшку,27,1
кричал,кричал,27,2
выкатывая,выкатывая,27,1
кровью,кровью,27,1
налившиеся,налившиеся,27,1
глаза,глаза,27,1
несколько,несколько,27,1
одобряющих,одобряющих,27,1
голосов,голосов,27,2
послышалось,послышалось,27,2
русские,русские,27,1
пожалеем,пожалеем,27,1
крови,крови,27,1
своей,своей,27,2
защиты,защиты,27,1
веры,веры,27,1
престола,престола,27,1
отечества,отечества,27,2
бредни,бредни,27,1
надо,надо,27,2
оставить,оставить,27,1
сыны,сыны,27,1
покажем,покажем,27,1
европе,европе,27,1
россия,россия,27,1
восстает,восстает,27,1
ііьер,ііьер,27,1
хотел,хотел,27,2
возражать,возражать,27,1
мог,мог,27,2
чувствовал,чувствовал,27,1
звук,звук,27,2
независимо,независимо,27,1
какую,какую,27,1
заключали,заключали,27,1
мысль,мысль,27,2
менее,менее,27,1
слышен,слышен,27,1
оживленного,оживленного,27,2
одобривал,одобривал,27,1
сзади,сзади,27,3
некоторые,некоторые,27,1
бойко,бойко,27,1
поворачивались,поворачивались,27,1
плечом,плечом,27,1
оратору,оратору,27,1
при,при,27,4
конце,конце,27,1
фразы,фразы,27,1
прочь,прочь,27,1
пожертвований,пожертвований,27,1
деньгами,деньгами,27,1
мужиками,мужиками,27,1
состояние,состояние,27,1
дел,дел,27,1
помогать,помогать,27,1
много,много,27,2
кричало,кричало,27,1
говорило,говорило,27,3
вместе,вместе,27,2
успевал,успевал,27,1
кивать,кивать,27,1
группа,группа,27,1
увеличивалась,увеличивалась,27,1
распадалась,распадалась,27,1
опять,опять,27,1
сходилась,сходилась,27,1
двинулась,двинулась,27,1
вся,вся,27,1
гудя,гудя,27,1
говором,говором,27,1
большую,большую,27,1
залу,залу,27,1
большому,большому,27,2
столу,столу,27,3
удавалось,удавалось,27,1
грубо,грубо,27,1
перебивали,перебивали,27,1
отталкивали,отталкивали,27,1
отворачивались,отворачивались,27,1
общего,общего,27,1
врага,врага,27,1
оттого,оттого,27,1
происходило,происходило,27,1
довольны,довольны,27,1
смыслом,смыслом,27,1
речи,речи,27,1
ее,ее,27,2
количества,количества,27,1
речей,речей,27,1
последовавших,последовавших,27,1
ней,ней,27,1
одушевления,одушевления,27,1
иметь,иметь,27,1
ощутительный,ощутительный,27,2
предмет,предмет,27,2
любви,любви,27,1
ненависти,ненависти,27,1
сделался,сделался,27,1
последним,последним,27,1
ораторов,ораторов,27,1
тоне,тоне,27,1
прекрасно,прекрасно,27,1
оригинально,оригинально,27,1
издатель,издатель,27,1
русского,русского,27,1
вестника,вестника,27,1
глинка,глинка,27,1
узнали,узнали,27,1
писатель,писатель,27,2
толпе,толпе,27,1
ад,ад,27,1
должно,должно,27,1
отражать,отражать,27,1
адом,адом,27,1
ребенка,ребенка,27,1
улыбающегося,улыбающегося,27,1
блеске,блеске,27,1
молнии,молнии,27,1
раскатах,раскатах,27,2
грома,грома,27,2
будем,будем,27,1
ребенком,ребенком,27,1
повторяли,повторяли,27,1
задних,задних,27,1
рядах,рядах,27,1
толпа,толпа,27,2
подошла,подошла,27,2
лентах,лентах,27,1
седые,седые,27,1
семидесятилетние,семидесятилетние,27,1
почти,почти,27,1
домам,домам,27,1
шутами,шутами,27,1
клубах,клубах,27,1
бостоном,бостоном,27,1
переставая,переставая,27,1
гудеть,гудеть,27,1
другим,другим,27,1
иногда,иногда,27,1
два,два,27,1
прижатые,прижатые,27,1
высоким,высоким,27,1
спинкам,спинкам,27,1
стульев,стульев,27,1
налегающею,налегающею,27,1
ораторы,ораторы,27,1
стоявшие,стоявшие,27,1
замечали,замечали,27,1
досказал,досказал,27,1
торопились,торопились,27,2
пропущенное,пропущенное,27,1
другие,другие,27,1
жаре,жаре,27,1
тесноте,тесноте,27,1
шарили,шарили,27,1
голове,голове,27,1
найдется,найдется,27,1
какая,какая,27,1
знакомые,знакомые,27,1
старички,старички,27,1
оглядывались,оглядывались,27,1
выражение,выражение,27,1
бòльшей,бòльшей,27,1
части,части,27,1
них,них,27,1
жарко,жарко,27,1
однако,однако,27,1
чувств,чувств,27,1
овал,овал,28,1
себя,себя,28,3
взволнованным,взволнованным,28,1
и,и,28,24
общее,общее,28,1
чувство,чувство,28,1
желания,желания,28,1
показать,показать,28,1
что,что,28,8
нам,нам,28,2
всё,всё,28,4
ни,ни,28,1
по,по,28,8
чем,чем,28,5
выражавшееся,выражавшееся,28,1
больше,больше,28,2
в,в,28,16
звуках,звуках,28,1
выражениях,выражениях,28,1
лиц,лиц,28,1
смысле,смысле,28,1
речей,речей,28,1
сообщалось,сообщалось,28,1
ему,ему,28,1
он,он,28,10
не,не,28,6
отрекся,отрекся,28,1
от,от,28,2
своих,своих,28,1
мыслей,мыслей,28,1
но,но,28,5
чувствовал,чувствовал,28,2
то,то,28,1
виноватым,виноватым,28,1
желал,желал,28,1
оправдаться,оправдаться,28,1
я,я,28,5
сказал,сказал,28,4
только,только,28,5
удобнее,удобнее,28,1
было,было,28,2
бы,бы,28,2
делать,делать,28,1
пожертвования,пожертвования,28,1
когда,когда,28,3
мы,мы,28,3
будем,будем,28,2
знать,знать,28,1
нужда,нужда,28,1
стараясь,стараясь,28,1
перекричать,перекричать,28,1
другие,другие,28,1
голоса,голоса,28,2
проговорил,проговорил,28,1
один,один,28,4
ближайший,ближайший,28,1
старичок,старичок,28,1
оглянулся,оглянулся,28,1
на,на,28,6
него,него,28,2
тотчас,тотчас,28,1
был,был,28,2
отвлечен,отвлечен,28,1
криком,криком,28,1
начавшимся,начавшимся,28,1
другой,другой,28,5
стороне,стороне,28,1
стола,стола,28,1
да,да,28,2
москва,москва,28,1
будет,будет,28,3
сдана,сдана,28,1
она,она,28,1
искупительницей,искупительницей,28,1
кричал,кричал,28,2
враг,враг,28,1
человечества,человечества,28,1
позвольте,позвольте,28,1
мне,мне,28,1
говорить,говорить,28,1
господа,господа,28,4
вы,вы,28,1
меня,меня,28,1
давите,давите,28,1
xxiii,xxiii,28,1
это,это,28,2
время,время,28,2
быстрыми,быстрыми,28,2
шагами,шагами,28,1
пред,пред,28,1
расступившеюся,расступившеюся,28,1
толпой,толпой,28,1
дворян,дворян,28,2
генеральском,генеральском,28,1
мундире,мундире,28,1
с,с,28,4
лентой,лентой,28,1
через,через,28,1
плечо,плечо,28,1
своим,своим,28,1
высунутым,высунутым,28,1
подбородком,подбородком,28,1
глазами,глазами,28,1
вошел,вошел,28,1
граф,граф,28,2
растопчин,растопчин,28,3
государь,государь,28,9
император,император,28,1
сейчас,сейчас,28,1
оттуда,оттуда,28,2
полагаю,полагаю,28,1
том,том,28,2
положении,положении,28,1
котором,котором,28,1
находимся,находимся,28,1
судить,судить,28,1
много,много,28,1
нечего,нечего,28,1
удостоил,удостоил,28,1
собрать,собрать,28,1
нас,нас,28,1
купечество,купечество,28,1
польются,польются,28,1
миллионы,миллионы,28,1
указал,указал,28,1
залу,залу,28,3
купцов,купцов,28,1
а,а,28,1
наше,наше,28,1
дело,дело,28,1
выставить,выставить,28,1
ополчение,ополчение,28,1
щадить,щадить,28,1
меньшее,меньшее,28,1
чтò,чтò,28,2
можем,можем,28,1
сделать,сделать,28,1
начались,начались,28,1
совещания,совещания,28,1
между,между,28,2
одними,одними,28,1
вельможами,вельможами,28,1
сидевшими,сидевшими,28,1
за,за,28,1
столом,столом,28,1
совещание,совещание,28,1
прошло,прошло,28,1
тихо,тихо,28,1
оно,оно,28,2
даже,даже,28,1
казалось,казалось,28,1
грустно,грустно,28,1
после,после,28,1
всего,всего,28,3
прежнего,прежнего,28,1
шума,шума,28,1
одиночке,одиночке,28,1
были,были,28,1
слышны,слышны,28,1
старые,старые,28,1
говорившие,говорившие,28,1
согласен,согласен,28,1
для,для,28,1
разнообразия,разнообразия,28,1
того,того,28,1
же,же,28,1
мнения,мнения,28,1
т,т,28,1
д,д,28,1
велено,велено,28,1
секретарю,секретарю,28,1
писать,писать,28,1
постановление,постановление,28,1
московского,московского,28,1
дворянства,дворянства,28,4
о,о,28,3
москвичи,москвичи,28,1
подобно,подобно,28,1
смолянам,смолянам,28,1
жертвуют,жертвуют,28,1
10,10,28,1
человек,человек,28,1
1000,1000,28,1
полное,полное,28,1
обмундирование,обмундирование,28,1
заседавшие,заседавшие,28,1
встали,встали,28,1
как,как,28,4
облегченные,облегченные,28,1
загремели,загремели,28,1
стульями,стульями,28,1
пошли,пошли,28,1
зале,зале,28,1
разминать,разминать,28,1
ноги,ноги,28,1
забирая,забирая,28,1
кое,кое,28,1
кого,кого,28,1
под,под,28,1
руку,руку,28,1
разговаривая,разговаривая,28,1
вдруг,вдруг,28,1
разнеслось,разнеслось,28,1
залам,залам,28,1
вся,вся,28,1
толпа,толпа,28,3
бросилась,бросилась,28,1
к,к,28,1
выходу,выходу,28,1
широкому,широкому,28,1
ходу,ходу,28,1
стеной,стеной,28,1
прошел,прошел,28,2
всех,всех,28,2
лицах,лицах,28,1
выражалось,выражалось,28,1
почтительное,почтительное,28,1
испуганное,испуганное,28,1
любопытство,любопытство,28,1
пьер,пьер,28,5
стоял,стоял,28,1
довольно,довольно,28,1
далеко,далеко,28,1
мог,мог,28,1
вполне,вполне,28,1
расслышать,расслышать,28,1
речи,речи,28,1
государя,государя,28,5
понял,понял,28,1
тому,тому,28,1
слышал,слышал,28,1
говорил,говорил,28,3
об,об,28,1
опасности,опасности,28,1
которой,которой,28,1
находилось,находилось,28,1
государство,государство,28,1
надеждах,надеждах,28,1
которые,которые,28,1
возлагал,возлагал,28,1
московское,московское,28,1
дворянство,дворянство,28,1
государю,государю,28,1
отвечал,отвечал,28,1
голос,голос,28,4
сообщавший,сообщавший,28,1
состоявшемся,состоявшемся,28,1
постановлении,постановлении,28,1
дрогнувший,дрогнувший,28,1
зашелестила,зашелестила,28,1
опять,опять,28,1
затихла,затихла,28,1
ясно,ясно,28,1
услыхал,услыхал,28,1
столь,столь,28,1
приятно,приятно,28,1
человеческий,человеческий,28,1
тронутый,тронутый,28,1
который,который,28,1
никогда,никогда,28,1
сомневался,сомневался,28,1
усердии,усердии,28,1
русского,русского,28,1
этот,этот,28,1
день,день,28,1
превзошло,превзошло,28,1
мои,мои,28,1
ожидания,ожидания,28,1
благодарю,благодарю,28,1
вас,вас,28,1
лица,лица,28,1
отечества,отечества,28,1
действовать,действовать,28,1
дороже,дороже,28,2
замолчал,замолчал,28,1
стала,стала,28,1
тесниться,тесниться,28,1
вокруг,вокруг,28,1
со,со,28,2
сторон,сторон,28,1
слышались,слышались,28,1
восторженные,восторженные,28,1
восклицания,восклицания,28,1
царское,царское,28,1
слово,слово,28,1
рыдая,рыдая,28,1
сзади,сзади,28,1
ильи,ильи,28,1
андреича,андреича,28,1
ничего,ничего,28,2
слышавшего,слышавшего,28,1
понимавшего,понимавшего,28,1
своему,своему,28,1
из,из,28,3
залы,залы,28,2
купечества,купечества,28,2
пробыл,пробыл,28,1
там,там,28,1
около,около,28,1
десяти,десяти,28,1
минут,минут,28,1
числе,числе,28,1
других,других,28,1
увидал,увидал,28,2
выходящего,выходящего,28,1
слезами,слезами,28,1
умиления,умиления,28,1
глазах,глазах,28,1
потом,потом,28,1
узнали,узнали,28,1
начал,начал,28,1
речь,речь,28,1
купцам,купцам,28,1
слезы,слезы,28,2
брызнули,брызнули,28,1
его,его,28,1
глаз,глаз,28,1
дрожащим,дрожащим,28,1
голосом,голосом,28,1
договорил,договорил,28,1
ее,ее,28,1
выходил,выходил,28,1
сопутствуемый,сопутствуемый,28,1
двумя,двумя,28,1
купцами,купцами,28,1
знаком,знаком,28,1
пьеру,пьеру,28,1
толстый,толстый,28,2
откупщик,откупщик,28,2
голова,голова,28,1
худым,худым,28,1
узкобородым,узкобородым,28,1
желтым,желтым,28,1
лицом,лицом,28,1
оба,оба,28,1
они,они,28,1
плакали,плакали,28,1
у,у,28,1
худого,худого,28,1
стояли,стояли,28,1
рыдал,рыдал,28,1
ребенок,ребенок,28,1
твердил,твердил,28,1
жизнь,жизнь,28,1
имущество,имущество,28,1
возьми,возьми,28,1
ваше,ваше,28,1
величество,величество,28,1
эту,эту,28,1
минуту,минуту,28,1
уже,уже,28,1
кроме,кроме,28,1
желания,желания,29,3
показать,показать,29,1
что,что,29,41
всё,всё,29,6
ему,ему,29,8
ни,ни,29,10
по,по,29,7
чем,чем,29,3
и,и,29,89
он,он,29,11
всем,всем,29,2
готов,готов,29,1
жертвовать,жертвовать,29,1
как,как,29,15
упрек,упрек,29,1
представлялась,представлялась,29,1
его,его,29,11
речь,речь,29,1
с,с,29,18
конституционным,конституционным,29,1
направлением,направлением,29,1
искал,искал,29,3
случая,случая,29,1
загладить,загладить,29,1
это,это,29,4
узнав,узнав,29,1
граф,граф,29,1
мамонов,мамонов,29,1
жертвует,жертвует,29,1
полк,полк,29,1
безухов,безухов,29,1
тут,тут,29,2
же,же,29,2
объявил,объявил,29,1
графу,графу,29,1
растопчину,растопчину,29,1
отдает,отдает,29,1
1000,1000,29,1
человек,человек,29,2
их,их,29,9
содержание,содержание,29,1
старик,старик,29,1
ростов,ростов,29,2
без,без,29,2
слез,слез,29,1
не,не,29,46
мог,мог,29,6
рассказать,рассказать,29,1
жене,жене,29,1
того,того,29,12
чтò,чтò,29,1
было,было,29,8
согласился,согласился,29,1
на,на,29,16
просьбу,просьбу,29,1
пети,пети,29,1
сам,сам,29,1
поехал,поехал,29,1
записывать,записывать,29,1
другой,другой,29,3
день,день,29,2
государь,государь,29,6
уехал,уехал,29,1
все,все,29,8
собранные,собранные,29,1
дворяне,дворяне,29,1
сняли,сняли,29,1
мундиры,мундиры,29,1
опять,опять,29,1
разместились,разместились,29,1
домам,домам,29,1
клубам,клубам,29,1
покряхтывая,покряхтывая,29,1
отдавали,отдавали,29,1
приказания,приказания,29,1
управляющим,управляющим,29,1
об,об,29,2
ополчении,ополчении,29,1
удивлялись,удивлялись,29,1
тому,тому,29,5
они,они,29,5
сделали,сделали,29,1
часть,часть,29,1
вторая,вторая,29,1
i,i,29,1
наполеон,наполеон,29,6
начал,начал,29,1
войну,войну,29,1
россией,россией,29,1
потому,потому,29,9
приехать,приехать,29,1
в,в,29,45
дрезден,дрезден,29,1
отуманиться,отуманиться,29,1
почестями,почестями,29,1
надеть,надеть,29,1
польского,польского,29,1
мундира,мундира,29,1
поддаться,поддаться,29,1
предприимчивому,предприимчивому,29,1
впечатлению,впечатлению,29,1
июньского,июньского,29,1
утра,утра,29,1
воздержаться,воздержаться,29,1
от,от,29,7
вспышки,вспышки,29,1
гнева,гнева,29,1
присутствии,присутствии,29,1
куракина,куракина,29,1
потом,потом,29,1
балашева,балашева,29,1
александр,александр,29,3
отказывался,отказывался,29,1
всех,всех,29,5
переговоров,переговоров,29,1
лично,лично,29,2
чувствовал,чувствовал,29,2
себя,себя,29,3
оскорбленным,оскорбленным,29,1
барклай,барклай,29,9
де,де,29,2
толли,толли,29,2
старался,старался,29,1
наилучшим,наилучшим,29,1
образом,образом,29,1
управлять,управлять,29,1
армией,армией,29,3
для,для,29,14
чтобы,чтобы,29,8
исполнить,исполнить,29,1
свой,свой,29,1
долг,долг,29,1
заслужить,заслужить,29,1
славу,славу,29,1
великого,великого,29,1
полководца,полководца,29,1
поскакал,поскакал,29,1
атаку,атаку,29,1
французов,французов,29,6
удержаться,удержаться,29,2
проскакаться,проскакаться,29,1
ровному,ровному,29,1
полю,полю,29,1
так,так,29,9
точно,точно,29,1
вследствие,вследствие,29,1
своих,своих,29,3
личных,личных,29,2
свойств,свойств,29,1
привычек,привычек,29,1
условий,условий,29,1
целей,целей,29,3
действовали,действовали,29,1
те,те,29,1
неперечислимые,неперечислимые,29,1
лица,лица,29,1
участники,участники,29,1
этой,этой,29,2
войны,войны,29,6
боялись,боялись,29,1
тщеславились,тщеславились,29,1
радовались,радовались,29,1
негодовали,негодовали,29,1
рассуждали,рассуждали,29,1
полагая,полагая,29,1
знают,знают,29,1
то,то,29,7
делают,делают,29,2
а,а,29,10
были,были,29,6
непроизвольными,непроизвольными,29,1
орудиями,орудиями,29,1
истории,истории,29,1
производили,производили,29,1
скрытую,скрытую,29,1
них,них,29,1
но,но,29,16
понятную,понятную,29,1
нас,нас,29,1
работу,работу,29,1
такова,такова,29,1
неизменная,неизменная,29,1
судьба,судьба,29,1
практических,практических,29,1
деятелей,деятелей,29,1
тем,тем,29,2
свободнее,свободнее,29,1
выше,выше,29,1
стоят,стоят,29,1
людской,людской,29,1
иерархии,иерархии,29,1
теперь,теперь,29,6
деятели,деятели,29,1
1812,1812,29,3
го,го,29,1
года,года,29,1
давно,давно,29,1
сошли,сошли,29,1
мест,мест,29,1
личные,личные,29,1
интересы,интересы,29,1
исчезли,исчезли,29,1
бесследно,бесследно,29,1
одни,одни,29,1
исторические,исторические,29,1
результаты,результаты,29,1
времени,времени,29,1
перед,перед,29,1
нами,нами,29,1
провидение,провидение,29,1
заставляло,заставляло,29,1
этих,этих,29,2
людей,людей,29,2
стремясь,стремясь,29,1
к,к,29,12
достижению,достижению,29,1
содействовать,содействовать,29,1
исполнению,исполнению,29,1
одного,одного,29,1
огромного,огромного,29,1
результата,результата,29,1
о,о,29,10
котором,котором,29,1
один,один,29,1
еще,еще,29,12
менее,менее,29,2
кто,кто,29,5
либо,либо,29,1
из,из,29,4
участников,участников,29,2
имел,имел,29,1
малейшего,малейшего,29,1
чаяния,чаяния,29,1
нам,нам,29,1
ясно,ясно,29,1
м,м,29,2
году,году,29,1
причиной,причиной,29,2
погибели,погибели,29,2
французской,французской,29,1
армии,армии,29,14
никто,никто,29,4
станет,станет,29,1
спорить,спорить,29,1
французских,французских,29,1
войск,войск,29,1
наполеона,наполеона,29,5
одной,одной,29,2
стороны,стороны,29,10
вступление,вступление,29,1
позднее,позднее,29,1
время,время,29,2
приготовления,приготовления,29,1
зимнему,зимнему,29,1
походу,походу,29,1
глубь,глубь,29,8
россии,россии,29,5
характер,характер,29,1
который,который,29,1
приняла,приняла,29,1
война,война,29,1
сожжения,сожжения,29,1
русских,русских,29,5
городов,городов,29,1
возбуждения,возбуждения,29,2
ненависти,ненависти,29,1
врагу,врагу,29,1
русском,русском,29,1
народе,народе,29,1
тогда,тогда,29,5
только,только,29,9
предвидел,предвидел,29,3
кажется,кажется,29,3
очевидным,очевидным,29,1
этим,этим,29,1
путем,путем,29,1
могла,могла,29,1
погибнуть,погибнуть,29,1
800,800,29,1
тысячная,тысячная,29,1
лучшая,лучшая,29,1
мире,мире,29,1
предводимая,предводимая,29,1
лучшим,лучшим,29,1
полководцем,полководцем,29,1
армия,армия,29,2
столкновении,столкновении,29,1
вдвое,вдвое,29,1
слабейшей,слабейшей,29,1
неопытной,неопытной,29,1
предводимой,предводимой,29,1
неопытными,неопытными,29,1
полководцами,полководцами,29,1
русской,русской,29,2
этого,этого,29,2
усилия,усилия,29,2
со,со,29,6
постоянно,постоянно,29,1
устремляемы,устремляемы,29,1
помешать,помешать,29,1
одно,одно,29,1
могло,могло,29,1
спасти,спасти,29,1
россию,россию,29,2
несмотря,несмотря,29,2
опытность,опытность,29,1
называемый,называемый,29,1
военный,военный,29,1
гений,гений,29,1
устремлены,устремлены,29,1
растянуться,растянуться,29,1
конце,конце,29,1
лета,лета,29,1
до,до,29,3
москвы,москвы,29,2
т,т,29,1
е,е,29,1
сделать,сделать,29,1
самое,самое,29,1
должно,должно,29,2
погубить,погубить,29,1
исторических,исторических,29,1
сочинениях,сочинениях,29,1
годе,годе,29,1
авторы,авторы,29,2
французы,французы,29,2
очень,очень,29,2
любят,любят,29,2
говорить,говорить,29,2
том,том,29,5
опасность,опасность,29,3
растяжения,растяжения,29,3
своей,своей,29,2
линии,линии,29,3
сражения,сражения,29,7
маршалы,маршалы,29,1
советовали,советовали,29,1
остановиться,остановиться,29,2
смоленске,смоленске,29,3
приводить,приводить,29,1
другие,другие,29,1
